source,citeEnd,sectionName,citeStart,string,label,label_confidence,citingPaperId,citedPaperId,isKeyCitation,id,unique_id,excerpt_index,label2,label2_confidence
explicit,143.0,Introduction,140.0,"Although many arachnoid cysts are asymptomatic throughout life, in a small group of patients, they are associated with headaches or vertigo [1].",background,0.7241000000000001,88b86556857f4374842d2af2e359576806239175,a5bb0ff1a026944d2a47a155462959af2b8505a8,False,88b86556857f4374842d2af2e359576806239175>a5bb0ff1a026944d2a47a155462959af2b8505a8,88b86556857f4374842d2af2e359576806239175>a5bb0ff1a026944d2a47a155462959af2b8505a8_0,0,,
explicit,169.0,,149.0,"The leaf area of the plants was analyzed based on digital photographs using AreaAna software (Huazhong University of Sciences and Technology, China) (Zhang et al., 2014).",method,,539e6ffb3a4d43834477e8f48ac453b6feb88356,36ea4112c27f0c8fc97c80fceb742cea7200d7dc,False,539e6ffb3a4d43834477e8f48ac453b6feb88356>36ea4112c27f0c8fc97c80fceb742cea7200d7dc,539e6ffb3a4d43834477e8f48ac453b6feb88356>36ea4112c27f0c8fc97c80fceb742cea7200d7dc_0,0,,
explicit,133.0,VI. SUMMARY AND PHYSICAL IMPLICATIONS,126.0,"For reference we also include in Table III the results for the scalar field toy model with pure initial data (the s = 0 case) [21,22] (the results for generic initial data coincide with those of gravitational and electromagnetic perturbations).",result,,cddd96d706c07d97c332c2cfaf1cda70e36b3bbe,None,False,cddd96d706c07d97c332c2cfaf1cda70e36b3bbe>None,cddd96d706c07d97c332c2cfaf1cda70e36b3bbe>None_0,0,not_supportive,
explicit,163.0,Methods,156.0,"Left ventricular ejection fraction (LVEF) was calculated using Teicholz‚Äôs M-mode formula while LV mass index (LVMI) was calculated using Devereux‚Äôs formula [10,11].",method,,bbc42c91d7edb924e90519b307f1babccb12f1e1,a09b3d248a6b3328443c8e89b7690c20b9ae36fd,False,bbc42c91d7edb924e90519b307f1babccb12f1e1>a09b3d248a6b3328443c8e89b7690c20b9ae36fd,bbc42c91d7edb924e90519b307f1babccb12f1e1>a09b3d248a6b3328443c8e89b7690c20b9ae36fd_0,0,,
explicit,50.0,Introduction,30.0,", 2015), plant nursery runoff (Huett et al., 2005), barnyardmanure (Hill et al.",background,0.7175,7b0ca6f15e76f285cc19efd2305cb1ec9e16a5b5,df90f3e882609d15c298251608a5b48b69efb3b8,True,7b0ca6f15e76f285cc19efd2305cb1ec9e16a5b5>df90f3e882609d15c298251608a5b48b69efb3b8,7b0ca6f15e76f285cc19efd2305cb1ec9e16a5b5>df90f3e882609d15c298251608a5b48b69efb3b8_10,10,,
explicit,250.0,Results,244.0,"Optogenetic illumination of aCA2/CA3distal terminals in aCA1 in the test phase of novel object recognition task robustly impaired discrimination between familiar and novel object in NpHR animals relative to controls (two-way ANOVA, treatment: F(1,14) = 3.",method,0.6168,8b956e7ac67352e404f70e7ccccc6818fbbee8e3,4c984de22a0c2f71266e78726b1eb46fe524ee5a,False,8b956e7ac67352e404f70e7ccccc6818fbbee8e3>4c984de22a0c2f71266e78726b1eb46fe524ee5a,8b956e7ac67352e404f70e7ccccc6818fbbee8e3>4c984de22a0c2f71266e78726b1eb46fe524ee5a_0,0,,
acronym,6.0,2. Methods,0.0,"AY9944 (trans-1,4 bis-(2-dichlorobenzylaminomethyl)cyclohexane dihydrochloride) (1 ŒºM as a working solution), N-acetylcysteine (NAC) and monodansylcadaverine (MDC) were from Sigma (St. Louis, MO).",method,,c6acccc777fd560ad324ce8bce2aebbcb4c88e07,29a83776e62264689cbe13a8070aef7f53b4455e,False,c6acccc777fd560ad324ce8bce2aebbcb4c88e07>29a83776e62264689cbe13a8070aef7f53b4455e,c6acccc777fd560ad324ce8bce2aebbcb4c88e07>29a83776e62264689cbe13a8070aef7f53b4455e_0,0,,
explicit,159.0,Methods,155.0,H1-receptor binding studies: Inhibition of agonist-induced calcium flux was measured in CHO cells expressing the H1-receptor using the method described in [24].,method,,7119b00e3e901c828fe67fdf97d3e0d17e5e7e8d,c3022a787a04bdea801dbc2b4bd254e9dcbf5db8,False,7119b00e3e901c828fe67fdf97d3e0d17e5e7e8d>c3022a787a04bdea801dbc2b4bd254e9dcbf5db8,7119b00e3e901c828fe67fdf97d3e0d17e5e7e8d>c3022a787a04bdea801dbc2b4bd254e9dcbf5db8_0,0,,
explicit,170.0,Introduction,145.0,"The receptor for advanced glycation end products—RAGE— is a multi-ligand molecule belonging to the immunoglobulin superfamily (Neeper et al. 1992; Schmidt et al. 1992, 1994; Thornalley 1998; Baynes 2003).",background,1.0,eff38d1880cf62015fb610a69d5ecb345c5049e0,bfb50e3b51876c3ff6d94bf922dd02d996b7abfc,False,eff38d1880cf62015fb610a69d5ecb345c5049e0>bfb50e3b51876c3ff6d94bf922dd02d996b7abfc,eff38d1880cf62015fb610a69d5ecb345c5049e0>bfb50e3b51876c3ff6d94bf922dd02d996b7abfc_0,0,,
explicit,154.0,1 Introduction,135.0,"Examples include Barry (1974), Brown (1976), Bawa, Brown and Klein (1979), Jobson, Korkie, and Ratti (1979), Jobson and Korkie (1980), Jorion (1985; 1986), McKinlay and Pastor (2000), Goldfarb and Iyengar (2003), Ledoit and Wolf (2004), Garlappi, Uppal, and Wang (2007), and Kan and Zhou (2007)…",background,0.7421,2a061f6a73ba33a838146981d869f0cce01499a6,d4a7359fe7495ed332517097be56c312c9834030,False,2a061f6a73ba33a838146981d869f0cce01499a6>d4a7359fe7495ed332517097be56c312c9834030,2a061f6a73ba33a838146981d869f0cce01499a6>d4a7359fe7495ed332517097be56c312c9834030_1,1,,
explicit,179.0,Introduction,164.0,"Mammals, birds and reptiles have six MBDs; nematodes and insects contain four MBDs, whereas bacteria or lower eukaryotes (e.g. yeast) contain only one or two MBDs (Yu et al. 2017a).",background,0.760999999999999,4cdc8a32a8cdd080ba4cc64657934782ec154553,641a2907c5e94d88c60daed34f72b724719cca55,True,4cdc8a32a8cdd080ba4cc64657934782ec154553>641a2907c5e94d88c60daed34f72b724719cca55,4cdc8a32a8cdd080ba4cc64657934782ec154553>641a2907c5e94d88c60daed34f72b724719cca55_7,7,,
explicit,199.0,1. Introduction,180.0,"Preclinical work by Dyrby et al. (2013) highlights the benefits of such strong gradients and the first results from the Connectome scanner (McNab et al., 2013; Duval et al., 2014; Ferizi et al., 2015; Huang et al., 2015) are now starting to verify those findings.",background,0.777,0927b46dae26d50446b76400c7f669600e2d57ae,4ee1aefaf7c07decdcccca52c96e75b434be76c3,False,0927b46dae26d50446b76400c7f669600e2d57ae>4ee1aefaf7c07decdcccca52c96e75b434be76c3,0927b46dae26d50446b76400c7f669600e2d57ae>4ee1aefaf7c07decdcccca52c96e75b434be76c3_1,1,,
explicit,176.0,Results,149.0,"…Lamirande and Gagnon (2002)
Sulindac sulphid Ras-Raf Interaction – 100 de Lamirande and Gagnon (2002) ZM336372 Raf, competitive inhibition 0.07– 0.007 3 de Lamirande and Gagnon (2002) PD98059 prevents MEK activation by Raf 4–50 50 de Lamirande and Gagnon (2002) U126 inhibits activated MEK…",background,1.0,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28,01994833ad94026b07221b3ae0e57783c016b67d,False,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28>01994833ad94026b07221b3ae0e57783c016b67d,51c7b381edeec1f0fb4e3c3f7a4d5a5bf2a49a28>01994833ad94026b07221b3ae0e57783c016b67d_15,15,,
explicit,211.0,1. Introduction,194.0,"However, there are inevitably errors or uncertainties in spatial data, which are used to represent reality world (Goodchild and Gopal, 1989; Guptill and Morrison, 1995 Burrough and Frank, 1996; Shi and Liu, 2000).",background,1.0,45d3de76e09c92151f3b801f09d7fc5205487be1,475d6f9a3b439ff9d2a554af66953c1ad9f341b6,False,45d3de76e09c92151f3b801f09d7fc5205487be1>475d6f9a3b439ff9d2a554af66953c1ad9f341b6,45d3de76e09c92151f3b801f09d7fc5205487be1>475d6f9a3b439ff9d2a554af66953c1ad9f341b6_2,2,,
explicit,315.0,,311.0,Linear subspaces generated from shape and albedo information recovered from a single image: (a) The (re-scaled) first 9 dimensions of an 11D approximation of the illumination cone [8] (b) The first 9 harmonic images [2] (c) Synthesised images of a subject illuminated by lights from the universal configuration [11].,background,0.6083000000000001,9983cb9a683f30df0452003cf3068895e4961996,2ad0ee93d029e790ebb50574f403a09854b65b7e,True,9983cb9a683f30df0452003cf3068895e4961996>2ad0ee93d029e790ebb50574f403a09854b65b7e,9983cb9a683f30df0452003cf3068895e4961996>2ad0ee93d029e790ebb50574f403a09854b65b7e_6,6,,
explicit,57.0,Materials and Methods,49.0,"Western blot analysis was performed as described (20, 24), using 10 mg of protein per lane.",method,1.0,f1e5e692f8fa183bb81fc4af737d92ea539a31cc,0cea3350a79ffd941e5cdbb1becbe759e1ef1626,True,f1e5e692f8fa183bb81fc4af737d92ea539a31cc>0cea3350a79ffd941e5cdbb1becbe759e1ef1626,f1e5e692f8fa183bb81fc4af737d92ea539a31cc>0cea3350a79ffd941e5cdbb1becbe759e1ef1626_3,3,,
explicit,118.0,DISCUSSION,98.0,"In particular, we expand
D E V E LO
P M
E N T
upon relationships established between Vang and Pk (Bastock et al., 2003) and localization dynamics of Fz dependent upon Dsh (Strutt et al., 2011) to verify that Pk has an analogous effect on Vangl localization dynamics.",background,1.0,4e76d6b98473d7af7d7c946cd9b4e2d110de5606,9d57eaed154045f05a5d6543d72db7db873ab390,True,4e76d6b98473d7af7d7c946cd9b4e2d110de5606>9d57eaed154045f05a5d6543d72db7db873ab390,4e76d6b98473d7af7d7c946cd9b4e2d110de5606>9d57eaed154045f05a5d6543d72db7db873ab390_1,1,,
explicit,165.0,1. Introduction,147.0,"…in superioinferior breast displacement has also been positively correlated with increases in exercise-induced breast pain (Bridgman et al., 2010; Scurr et al., 2010), and consequently breast biomechanics research has made recommendations to wear a high level of breast support (sports bra) when…",background,0.735,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e,aa53d8ec6cbe937cec842ce1f02853895ba56c3f,True,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e>aa53d8ec6cbe937cec842ce1f02853895ba56c3f,dfdeea8ce2e3ef25084c297a09027e9d2bb1491e>aa53d8ec6cbe937cec842ce1f02853895ba56c3f_13,13,,
explicit,243.0,Introduction,224.0,"…of people and evaluations of self are associated with medial prefrontal cortex (MPFC) and posterior cingulate cortex (PCC) activity (e.g., Vogeley et al. 2001; Harris et al. 2005; Mitchell et al. 2005; Ochsner et al. 2005; Lindner et al. 2008; Krienen et al. 2010 but see Kelley et al. 2002).",background,0.6164000000000001,0194f973fb5ed6367f1d76b238b3d3399faa68cb,646b48fe86f98e439e617c739a2c3c59c84b8eae,False,0194f973fb5ed6367f1d76b238b3d3399faa68cb>646b48fe86f98e439e617c739a2c3c59c84b8eae,0194f973fb5ed6367f1d76b238b3d3399faa68cb>646b48fe86f98e439e617c739a2c3c59c84b8eae_0,0,,
explicit,126.0,Discussion,119.0,"Studies also demonstrated that increasing expression of MIF protein was associated with poor prognosis in NPC patients [37,38].",result,,c7139f27461e01d42f7a357b5253da485db359d4,13a5562e78128e68bb5aa6fe5a842595bcf39281,False,c7139f27461e01d42f7a357b5253da485db359d4>13a5562e78128e68bb5aa6fe5a842595bcf39281,c7139f27461e01d42f7a357b5253da485db359d4>13a5562e78128e68bb5aa6fe5a842595bcf39281_0,0,,
explicit,345.0,Results,307.0,"To block the entire time-course of morphine reward and not just the short time that the animals were in the place-conditioning apparatus immediately after morphine or saline injection, the TPP was reversibly inactivated with the local anesthetic bupivacaine, which has an effect that lasts for at least 2 h (Swerdlow & Jones, 1970; Covino, 1986), compared with the time-course (approximately 30–60 min) of the faster acting anesthetic lidocaine (Covino, 1986).",background,0.75,14a3466286992dbae6e23a1f15ef0854c2ff9d08,b084e5c0306f460c4d75ce66d12324800a844c71,False,14a3466286992dbae6e23a1f15ef0854c2ff9d08>b084e5c0306f460c4d75ce66d12324800a844c71,14a3466286992dbae6e23a1f15ef0854c2ff9d08>b084e5c0306f460c4d75ce66d12324800a844c71_0,0,,
explicit,293.0,Methods,277.0,"…of the precentral sulcus, superior to the cingulate sulcus (or the paracingulate sulcus, when present), and behind the coronal plane perpendicular to the anterior commissure – posterior commissure (AC – PC) line and tangent to the posterior margin of the AC (Chainay et al. 2004; Fink et al. 1997).",background,1.0,b1bae4314a3ff5d6e849159b3726c4bca409c78d,0b6a45da3b68aa6a62992ac71d6ba7f3039d805b,False,b1bae4314a3ff5d6e849159b3726c4bca409c78d>0b6a45da3b68aa6a62992ac71d6ba7f3039d805b,b1bae4314a3ff5d6e849159b3726c4bca409c78d>0b6a45da3b68aa6a62992ac71d6ba7f3039d805b_0,0,,
explicit,239.0,Discussion,235.0,"Based on recent knowledge, cells may not opt for the germline mutation in an attempt to counteract haploinsufficiency, which, as shown for BRCA1, results in genomic instability and premature senescence in human breast epithelial cells [29].",background,1.0,c2828b699d162d6be6ce7f0758805211a9857c2b,408ed04d44d17697dd55f845fd89b9b61762c1e2,False,c2828b699d162d6be6ce7f0758805211a9857c2b>408ed04d44d17697dd55f845fd89b9b61762c1e2,c2828b699d162d6be6ce7f0758805211a9857c2b>408ed04d44d17697dd55f845fd89b9b61762c1e2_0,0,,
explicit,118.0,6. Some immediate applications,114.0,"This result was first rigorously proved for the Maxwell type of interaction models by Bobylev, Carrillo and Gamba [12].",result,0.6314000000000001,3abe7580a6f59fb831eb474e22db97a6eb06b682,458f4c638322b5e78986e367fb68566b8090c827,True,3abe7580a6f59fb831eb474e22db97a6eb06b682>458f4c638322b5e78986e367fb68566b8090c827,3abe7580a6f59fb831eb474e22db97a6eb06b682>458f4c638322b5e78986e367fb68566b8090c827_1,1,supportive,0.6314000000000001
explicit,130.0,Multiple Processes in Contour Detection,113.0,"By pooling the feedforward inputs, a small proportion of V2 cells (Figure 3) and a large proportion of V4 cells (Chen et al., 2014) in the superficial (output) layers start to signal the global contour.",background,0.6841,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6,f2aa3b10e03add721416318b5e4ce7f5896d5dc4,False,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6>f2aa3b10e03add721416318b5e4ce7f5896d5dc4,0599e2ebb2aaf572a04b7ffb63146dd0e942fbf6>f2aa3b10e03add721416318b5e4ce7f5896d5dc4_0,0,,
explicit,173.0,Results and discussion,156.0,"Andean uplift was one of
the major drivers of biodiversity organization in South America (Gentry 1982; Jørgensen & Le on-Y anez 1999; Antonelli et al. 2010; Hoorn et al. 2010).",background,1.0,2b80f65e936e58979de232164026543edb2a79e8,8f01119d68d6a980ec1608e905be6e4f58cb328a,True,2b80f65e936e58979de232164026543edb2a79e8>8f01119d68d6a980ec1608e905be6e4f58cb328a,2b80f65e936e58979de232164026543edb2a79e8>8f01119d68d6a980ec1608e905be6e4f58cb328a_0,0,,
explicit,208.0,Results,188.0,"Members of this family are present in animals from cnidarians to mammals and contain at least one cysteine-rich CABIT domain and a low-complexity proline-rich stretch (Chung et al., 2009; Johnson et al., 2009).",background,1.0,8fa24cb765f3afabb909ec3ca04f4a68ad7a83cd,9e52637bf5cf7b9e2befa46282a1e70cfca5ff63,True,8fa24cb765f3afabb909ec3ca04f4a68ad7a83cd>9e52637bf5cf7b9e2befa46282a1e70cfca5ff63,8fa24cb765f3afabb909ec3ca04f4a68ad7a83cd>9e52637bf5cf7b9e2befa46282a1e70cfca5ff63_1,1,,
explicit,106.0,Methods,89.0,"Metal concentrations were measured using an ELAN® 6000 ICP-MS (Perkin-Elmer, SCIEX, USA) (Maher et al. 2001).",method,,f94556bdb8e138af05a07f8978df0b850ed05e62,b2dc86be4bdf75fa987a6c7f66300c93b90f937f,False,f94556bdb8e138af05a07f8978df0b850ed05e62>b2dc86be4bdf75fa987a6c7f66300c93b90f937f,f94556bdb8e138af05a07f8978df0b850ed05e62>b2dc86be4bdf75fa987a6c7f66300c93b90f937f_0,0,,
explicit,27.0,Discussion,9.0,"Although Soge et al. (2009) were able to amplify a fragment of 686 base pairs of the tet(M) gene in two out of 92 C. perfringens soil and water isolates that carried tetA(P) and tetB(P), the tet(M) gene has not been previously found in any clinical strain of C. perfringens that also carried tetB(P)…",result,,7d3507486f9d016d6ac4848e644dce168dd02ae7,c7e993a5fc1e6e102fdf8b50ede79d718be1aabe,True,7d3507486f9d016d6ac4848e644dce168dd02ae7>c7e993a5fc1e6e102fdf8b50ede79d718be1aabe,7d3507486f9d016d6ac4848e644dce168dd02ae7>c7e993a5fc1e6e102fdf8b50ede79d718be1aabe_1,1,,
explicit,236.0,Results and discussion,219.0,"…2009; Volkers et al., 2010), transposition of insertion sequences has been associated with adaptation towards high physiological stress in E. coli, such as osmolarity (Stoebel et al., 2009), metal-limiting conditions (Chou et al., 2009) and nutrient limiting conditions (Gaff e et al., 2011).",background,1.0,142fd87a1a25fa5bc0810e46ccf6aa4588f662d2,28e0fe9c79ed988b9d449bd0abe6b864384b7014,False,142fd87a1a25fa5bc0810e46ccf6aa4588f662d2>28e0fe9c79ed988b9d449bd0abe6b864384b7014,142fd87a1a25fa5bc0810e46ccf6aa4588f662d2>28e0fe9c79ed988b9d449bd0abe6b864384b7014_1,1,,
explicit,14.0,DISCUSSION,0.0,"Johnson (2002) noted different temporal patterns of fruit production between Andringitra and Ranomafana National Parks, which are only 115 km apart in SE Madagascar.",background,1.0,812e50bdbc19a822b0619ea835bed77415782d4b,5f19115ea3ee17d6d2a9288412fc6165932cea91,True,812e50bdbc19a822b0619ea835bed77415782d4b>5f19115ea3ee17d6d2a9288412fc6165932cea91,812e50bdbc19a822b0619ea835bed77415782d4b>5f19115ea3ee17d6d2a9288412fc6165932cea91_6,6,,
explicit,109.0,Introduction,104.0,Low anterior resection for rectal cancer is associated with a high risk of clinical anastomotic leakage [1–7].,background,1.0,61f2e69839af00e4a8342202ce0cb7ef72d3e554,1a1af5e2b5d9559ee172d8e2fe685412153ac32e,True,61f2e69839af00e4a8342202ce0cb7ef72d3e554>1a1af5e2b5d9559ee172d8e2fe685412153ac32e,61f2e69839af00e4a8342202ce0cb7ef72d3e554>1a1af5e2b5d9559ee172d8e2fe685412153ac32e_1,1,,
explicit,141.0,Results,118.0,"MMP-2 is considered a constitutively expressed MMP, whereas MMP-9 is expressed at low levels under normal conditions (Gottschall et al., 1995; Yong et al., 1998; Planas et al., 2001) but is induced under pathological conditions, such as cerebral ischemia and neurodegeneration (Aoki et al., 2002; Lo…",background,1.0,52ed413df89f7cc433837d7f8240a053cf55cf04,e9c9086c815d917deede2295ef41eb5b61ff4645,True,52ed413df89f7cc433837d7f8240a053cf55cf04>e9c9086c815d917deede2295ef41eb5b61ff4645,52ed413df89f7cc433837d7f8240a053cf55cf04>e9c9086c815d917deede2295ef41eb5b61ff4645_5,5,,
explicit,231.0,Experimental Design,215.0,"Our laboratory has previously demonstrated that responses to HDR appear to be independent of the influences of neck muscle afferents, baroreflexes, central command, visual input, and increased intracranial pressure (14, 25, 26, 34).",background,1.0,a2c3de455c882a92868b7b6e7e5c7b303551dd3a,42f4cef937ab22acef516f0e5f5779397df91074,False,a2c3de455c882a92868b7b6e7e5c7b303551dd3a>42f4cef937ab22acef516f0e5f5779397df91074,a2c3de455c882a92868b7b6e7e5c7b303551dd3a>42f4cef937ab22acef516f0e5f5779397df91074_0,0,,
explicit,67.0,1–100 90.5 78.6 11.9 90.5 55.8 87.0,46.0,"In addition, and in line with the findings of Miller et al. (2012a), we could show that species life-history traits and the species pool available at the landscape highly modulate the disturbance-diversity relationship.",result,0.742,93f26b849a2ec17805a9eca6e1271d86684475ae,cbed6293233f9eb4ac5ca8b9b427889dcdb5dd9d,True,93f26b849a2ec17805a9eca6e1271d86684475ae>cbed6293233f9eb4ac5ca8b9b427889dcdb5dd9d,93f26b849a2ec17805a9eca6e1271d86684475ae>cbed6293233f9eb4ac5ca8b9b427889dcdb5dd9d_1,1,supportive,0.742
explicit,180.0,Results,168.0,"Studies of mitochondrial function and redox in isolated mitochondria and cardiac myocytes (42–46) were performed to determine the presence of mitochondrial dysfunction (14, 32, 47) and oxidative stress",background,0.6113000000000001,326861d2fcb678c73ebdb8e065998cbab5f9f6e9,a81fc7d0035f1f651b8454f05274ebeee6dc6acc,False,326861d2fcb678c73ebdb8e065998cbab5f9f6e9>a81fc7d0035f1f651b8454f05274ebeee6dc6acc,326861d2fcb678c73ebdb8e065998cbab5f9f6e9>a81fc7d0035f1f651b8454f05274ebeee6dc6acc_1,1,,
explicit,306.0,Discussion,259.0,"For example, the invasive pathogen, Listeria monocytogenes, induces the mono-ubiquitination of receptors – hepatocyte growth factor receptor (HGFR) (Veiga and Cossart, 2005) and E-cadherin and triggers the recruitment of clathrin and caveolin-1 to entry foci (Bonazzi and Cossart, 2006; Veiga et al., 2007).",background,1.0,a89979ef0ef381c7b97cedc145fc0624d824cc1f,f986e697ab036562fa61ab501ab4c2a64ddc6494,True,a89979ef0ef381c7b97cedc145fc0624d824cc1f>f986e697ab036562fa61ab501ab4c2a64ddc6494,a89979ef0ef381c7b97cedc145fc0624d824cc1f>f986e697ab036562fa61ab501ab4c2a64ddc6494_1,1,,
explicit,262.0,Methods,258.0,"The tool differs primarily from the original CHLT-30 in that a Bdon‚Äôt know^ (DK) response option was included for each item because in pilot testing of the instrument, respondents did not feel comfortable guessing and preferred to indicate they did not know [25].",method,,b4600f3270e040eedacd8619c1400a77ab001ef7,fff94a0ce14254174dfc1a313b6af1b324b8a21e,False,b4600f3270e040eedacd8619c1400a77ab001ef7>fff94a0ce14254174dfc1a313b6af1b324b8a21e,b4600f3270e040eedacd8619c1400a77ab001ef7>fff94a0ce14254174dfc1a313b6af1b324b8a21e_0,0,,
explicit,229.0,4. Discussion,213.0,"…habitat induced by natural (e.g., bamboo die-offs as a result of mass flowering, earthquake-induced landslides) and/or human (e.g., land use/cover change, agricultural expansion, bamboo harvesting) disturbances (Liu et al., 2001; Mackinnon and De Wulf, 1994; Viña et al., 2007; Wang et al., 2008).",background,1.0,06650b7933691b5f50eeffe182808ad8928cee33,970c5a1eea3de89f13f1c5583faf8691077ab02b,True,06650b7933691b5f50eeffe182808ad8928cee33>970c5a1eea3de89f13f1c5583faf8691077ab02b,06650b7933691b5f50eeffe182808ad8928cee33>970c5a1eea3de89f13f1c5583faf8691077ab02b_0,0,,
explicit,112.0,DISCUSSION,108.0,These investigators concluded that appropriate use of ISDN/HYD could prevent 6655 premature deaths annually [18].,background,1.0,e2069e61a980d2ee5f574af77072e6f63e0d22a0,d6d82a7f81a0af83d80ef1d144f757213f6c1ac7,False,e2069e61a980d2ee5f574af77072e6f63e0d22a0>d6d82a7f81a0af83d80ef1d144f757213f6c1ac7,e2069e61a980d2ee5f574af77072e6f63e0d22a0>d6d82a7f81a0af83d80ef1d144f757213f6c1ac7_0,0,,
explicit,75.0,Discussion,55.0,"Our results are in agreement with the general model of Parton et al. (2007) where initial N concentrations of tissues control
 N immobilization and mineralization more than climate and other litter quality parameters.",result,,920ac7941e8a386222b8fbc2e21d8f1bfefb7e51,abb291fc74c6c63516c1e8ffabe3d89d29ec2b14,False,920ac7941e8a386222b8fbc2e21d8f1bfefb7e51>abb291fc74c6c63516c1e8ffabe3d89d29ec2b14,920ac7941e8a386222b8fbc2e21d8f1bfefb7e51>abb291fc74c6c63516c1e8ffabe3d89d29ec2b14_0,0,not_supportive,
explicit,25.0,3.3.2. TLB Designs,16.0,"Direct segments [46, 113] extend standard paging with a large segment to map the majority of an address space to a contiguous physical memory region, but require application modifications and are limited to workloads able to a single large segment.",background,0.7676000000000001,2aa997522d212ab74163b986be211ffc7f3e9e34,1bed30d161683d279780aee34619f94a860fa973,True,2aa997522d212ab74163b986be211ffc7f3e9e34>1bed30d161683d279780aee34619f94a860fa973,2aa997522d212ab74163b986be211ffc7f3e9e34>1bed30d161683d279780aee34619f94a860fa973_0,0,,
explicit,159.0,DISCUSSION,142.0,"Serum CA125 is presently considered as a marker of response to treatment rather than a screening/diagnostic marker (Van der Berg et al, 1988; Tuxen et al, 1995; Rustin et al, 1996; Zanotti and Kennedy, 1999).",background,0.6934,bbacb6d3e8299c3ec753cdcaf182674574bca47e,d5d4344438368dc09d930d95b40459645be09bd8,True,bbacb6d3e8299c3ec753cdcaf182674574bca47e>d5d4344438368dc09d930d95b40459645be09bd8,bbacb6d3e8299c3ec753cdcaf182674574bca47e>d5d4344438368dc09d930d95b40459645be09bd8_6,6,,
explicit,127.0,Introduction,51.0,"Most of these atlases are based on a single animal (Cannestra et al., 1997; Saleem and Logothetis, 2006; Van Essen, 2002, 2004); while others are based on small samples of 6–12 animals (Black et al.",background,0.7189,1f5c8063b08f4fb5c86305d5699db4fd212c3fb0,d5d27c2fea340fa1c4b1f6cc9079810f25115a6b,False,1f5c8063b08f4fb5c86305d5699db4fd212c3fb0>d5d27c2fea340fa1c4b1f6cc9079810f25115a6b,1f5c8063b08f4fb5c86305d5699db4fd212c3fb0>d5d27c2fea340fa1c4b1f6cc9079810f25115a6b_0,0,,
explicit,70.0,METHODS,63.0,Database and online tools: Polymorphism Phenotyping (PolyPhen) [25-27] and Sorting Intolerant From Tolerant (SIFT) [28] were used to evaluate the potential pathogenicity of sequence alterations at the protein level.,method,,a0d64965847d2185df80409e24a334e4d701197f,7ac43fdc1c3549d29916c6159637d760f2d2007b,False,a0d64965847d2185df80409e24a334e4d701197f>7ac43fdc1c3549d29916c6159637d760f2d2007b,a0d64965847d2185df80409e24a334e4d701197f>7ac43fdc1c3549d29916c6159637d760f2d2007b_1,1,,
explicit,100.0,Background,94.0,This decline is mainly attributable to a decrease in the incidence of squamous cell carcinoma [3-10].,background,1.0,d44b27741213d925d27b462e62a6790ddf0b1c93,c29d19107ab8d0de686ae7c24c03b47b642cf3a1,False,d44b27741213d925d27b462e62a6790ddf0b1c93>c29d19107ab8d0de686ae7c24c03b47b642cf3a1,d44b27741213d925d27b462e62a6790ddf0b1c93>c29d19107ab8d0de686ae7c24c03b47b642cf3a1_0,0,,
explicit,131.0,Introduction,108.0,"As one or two strains are sufficient to drive major changes in gastrointestinal and host metabolic profiles (Marcobal et al., 2013), we considered the possibility that the development of CDAD may also be linked to specific microbial metabolic patterns, which may help identify metabolic associations with C.",background,0.6227,4552697d8f6a250de747b259809c1b53bd6a86f4,2f587ec3f121d1121885a4a62d2a4a82422c14be,True,4552697d8f6a250de747b259809c1b53bd6a86f4>2f587ec3f121d1121885a4a62d2a4a82422c14be,4552697d8f6a250de747b259809c1b53bd6a86f4>2f587ec3f121d1121885a4a62d2a4a82422c14be_6,6,,
explicit,92.0,DISCUSSION,76.0,The results of this study confirm and extend the findings of other studies (Dorn et al. 1999; Gorga et al. 2005) regarding the superiority of multivariate analyses of DPOAE data.,result,,8bad55b05cbe22fb15a11aaf1d63108c6263dfcf,74f317704cd4b5612edc3502f886841e6cb46bcd,False,8bad55b05cbe22fb15a11aaf1d63108c6263dfcf>74f317704cd4b5612edc3502f886841e6cb46bcd,8bad55b05cbe22fb15a11aaf1d63108c6263dfcf>74f317704cd4b5612edc3502f886841e6cb46bcd_0,0,not_supportive,
explicit,92.0,Methods,88.0,Microarray data were background corrected with the normal-exponential convolution model (48) and normalized with the quantile approach (49) using the limma R package (45).,method,,28973faa111851242e5cba4f167631731511565c,8b080e7d97ff070c965bb08b7dfbd76dd93c225f,False,28973faa111851242e5cba4f167631731511565c>8b080e7d97ff070c965bb08b7dfbd76dd93c225f,28973faa111851242e5cba4f167631731511565c>8b080e7d97ff070c965bb08b7dfbd76dd93c225f_0,0,,
