contextID,citationID,CONTENTS,LABELS
27105402,26399050,"naware of MAC overhead. ETT is a well-designed link-quality metric that represents the link reliability and available bandwidth while considering multiple transmission rates. However, most work [16], =-=[17]-=- suggests adding the link metric value of each link along the end-to-end path for the route selection. This algorithm, although simple, does not take into account the spatial reuse and hence fails to ",UNK_UNK
2371640,2241532,"n =|F |+|G| of f and g. Thus, MBD is easily placed in the class co-NP. However, its exact computational complexity is still unknown. The most notable result was given in 1996 by Fredman and Khachiyan =-=[6]-=-. In this work, the authors presented an algorithm that checks the duality of a pair of monotone DNFs in quasi-polynomial time no(logn) . This result gives evidence that MBD lies in an intermediate cl",UNK_UNK
83593922,86899724,"maller likelihood that the items matched to those users can be replaced by other items, thus, reducing the number of iterations. As mentioned earlier, for Step 1, we adopt the Hopcroft-Karp algorithm =-=[20]-=-, which is known to be among the most efficient algorithms for maximum bipartite matching, having complexity of OE ( V ), where E is the number of edges in the graph and V is the number of vertices on",UNK_UNK
6390904,6158662,"al Impedance Tomography In this chapter, we evaluate the multiresolution parameter estimation methods developed in the previous chapters in simulation of the so-called electrical impedance tomography =-=[16, 17, 22, 24, 26, 28, 29, 38, 41, 42, 44, 45]-=-. It is a highly nonlinear, ill-posed problem and therefore challenging to an estimation algorithm. We will see how well the multiresolution methods perform on this problem compared with the conventio",UNK_UNK
108614766,119854041,"not be directly applied.sNew efforts are therefore required to design parallel packetsclassification algorithms for the multi-cores, which normallysprovides either hardware-assisted multithreading [3]=-=[9]-=- to hidesmemory latency [20][21][22] or cache memories to reducesmemory latency.sPermission to make digital or hard copies of all or part of this work for personal orsclassroom use is granted without ",UNK_UNK
145902887,164577209,"oblem they aim to solve, may potentially be less efficient than solutions that are free of this constraint. The de-facto industry standard for multiple exact string match is the AhoCorasick algorithm =-=[13]-=-. This, and its family of derived algorithms [14, 15], variants and optimizations [10, 16], are all inherently Consume-Order Dependent : they assume traversal of the input in atomic steps following a ",UNK_UNK
85565233,89268510,"(?n) time algorithms for a class of NP-hard problems on disk graph. For example, we greatly improve the exact algorithm for maximum independent set problem on disk graph to 2O(?n) O( time from n ? n) =-=[4, 1]-=-. 2) We will handle the case of high dimension. In [15], it uses the angle ratio ? to characterize the probability for a point p to have distance ? ? a to a random line through a point o, where ? is t",UNK_UNK
3632755,3522310,"pecific planning task. Hence, they are not added to the graph, since their utility as representative points in subsequent planning problems is uncertain. 2.4 Parallel planning Recently, several works =-=[6, 11, 2]-=- have highlighted the potential of parallel computing in tackling motion planning problems. These works have shown how randomized algorithms encode high degrees of parallelizability, either in terms o",UNK_UNK
189905445,221993039,"er storms to a bigger storm or split into a number of smaller storms. Krezeski et al. did not present a pseudo storm tracking algorithm [41]. A comparison between the original tracking algorithm (see =-=[5, 17, 70]-=-) and the new pseudo tracking algorithm is given. Figure 1.5 shows the distribution of Doppler radars and other radars such as windprofilers around the lower Great Lakes area in North America, especia",UNK_UNK
33476477,33313446," Algorithm 4 can be replaced with Rki?1 ? Rki?1 + R1. But the resulting implementation is then prone to safe-error attacks. The right way to implement it is to effectively make use of both R0 and R?1 =-=[14]-=-. It is easily seen that in Algorithm 4 when using the dummy point addition (i.e., when Line 3 is replaced with Rki?1 ? Rki?1 + R1), register R?1 contains the ",UNK_UNK
39476208,40995926,overcome inter-speaker and intera-speaker variability in recitation speed that may mislead the phone duration classification module. An algorithm for Recitation Rate Normalization (RRN) was developed =-=[6]-=-. 6. Feedback Generator: Analyze results from the speech recognizer and the user selectable options to produce useful feedback messages to the user. 3. Due to the fact that the user initial model isn',UNK_UNK
119421304,134104423,"ESKY DECOMPOSITION 47 a diagonal element less than  occurs, it is set to  and then the LDL T algorithm proceeds. The value of  has to be carefully chosen to keep the algorithm numerical stable. In =-=[73]-=- Eskow and Schnabel give an improvement (ES) of the GMW algorithm. They also gave an error bound for the approximation error with respect to the spectral norm jjS  S 0 jj 2 using the Gerschgorin circ",UNK_UNK
55671459,56309933,"ically, the following algorithms were included in the comparison: ",UNK_UNK
125648308,141899197,"itionally, we have experimented with two VAD algorithms. The first is available in the ITU-T G.729 speech codec [42], and the second is available in the adaptive multirate (AMR) wireless speech codec =-=[43]-=-. For the reverberant speech files used in Experiment 1 (Section IV-C), both VAD algorithms attained similar detection performance. On the other hand, for the noise-corrupt speech files used in Experi",UNK_UNK
21025182,19809242,", we discuss these parallel metrics with respect to a few algorithms. We consider two typical parallel algorithms, that is, the block decomposition matrix multiplication [39] and the LU decomposition =-=[40]-=- whose task graphs are reported in Figure 10. The values of the static indices derived from the analysis of a matrix size n n =24 24 with p =9 processors are summarized in Table 6. The block multiplic",UNK_UNK
76720445,78727442," cubic spline interpolation (de Boor, 1978). In the two-dimensional case, a surface can be interpolated with biharmonic splines (Sandwell, 1987) or gridded with an iterative finite-difference scheme (=-=Swain, 1976-=-). Claerbout (1999) suggests a straightforward least-squares optimization approach employing an iterative conjugate-gradient algorithm. In most of the practical cases, the minimum curvature method pro",UNK_UNK
7515818,7184756,". Digital atlases are commonly used for model driven segmentation. In this application, the atlas is treated as a template that is to be warped by the algorithm to match the input grayscale data set (=-=[10]-=- contains a survey of deformable model methods). Another approach to segmentation that uses atlases is based on registration of grayscale images. The atlas grayscale data set is registered to the inpu",UNK_UNK
16400844,15305779,"ary relation of topicality. The hand-labeling by the analysts is performed using an active learning framework (similar to Section 3.2). The underlying classifier is a variant of the Winnow classifier =-=[17]-=-, an online learning algorithm that finds a linear separator between the class of documents that are topical and the class of documents that are irrelevant. Documents are modeled with the standard bag",UNK_UNK
102034319,110902660," al. 2000b; Williams 2001). Moreover, there is also a recent debate on the relative value of optimisation complex methods versus heuristic simple reserve selection algorithms for complementarity (see =-=Moore et al. 2003-=-). When using presence/ absence data, the minimum set of reserves to have all species represented at least once, sometimes fails to include very important sites in terms of conservation value (see Hei",UNK_UNK
350830,327253," and reengineering was initiated. Concept analysis has been used for modularization of legacy code [5, 6, 2],snding interferences between congurations [4, 7], and transformation of class hierarchies [=-=8, 9]-=-. 2 Concept lattices In this overview, we will not present the elaborated and beautiful mathematical and algorithmic background (the interested reader should consult [3]), but will merely present an e",UNK_UNK
4876849,4719371," in each iteration using data from the experiments to refine the solution. 4. Derivation of ILC algorithm The following algorithm is similar to algorithms presented in [1, 5, 10]. With the methods in =-=[6, 8, 9]-=- a reference r(t) for the surface elevation on the backward side of the package and an initial acceleration reference u0(t) is obtained. The surface elevation is measured on the backward and on the fo",UNK_UNK
31934205,31282700,"use an uncertainty measure for relative poses, which consists of a residual and a constraint violation term. Note, however, that constraint violations can be avoided by using the five point algorithm =-=[13]-=-. Selection of relative poses is performed by finding triangle connected shortest paths in a graph connecting cameras according to known relative poses with edge weights set to these uncertainty value",UNK_UNK
122753462,138113855,"ation of an algorithm sub-optimal, resulting in poor performance portability. Figure 3.1 illustrates this issue for the transposed matrix vector multiplication (TMV) benchmark from the CUBLAS library =-=[70]-=-. The benchmark performs consistently between 12 and 17 GFLOPs over the input dimension range of 1Kx4K to 128Kx32 on an NVIDIA Tesla C2050 GPU. However, when input dimensions fall out of this range, t",UNK_UNK
37723524,39142872," given by LA(x, y, ?) = f(x) + g(y) ? ? ? (Ax + By ? b) + ? 2 ?Ax + By ? b?2 , (2.2) where ? ? R p is a Lagrangian multiplier and ? > 0 is a penalty parameter. The classic augmented Lagrangian method =-=[36, 43]-=- iterates as follows: given ? k ? R p , { (x k+1 , y k+1 ) ? arg minx,y LA(x, y, ? k ), ? k+1 ? ? k ? ??(Ax k+1 + By k+1 ? b), (2.3)Alternating Direction Algorithms for ?1-Problems in Compressive Sen",UNK_UNK
120261322,135114651,"utomated procedures relieve radiologists of time-consuming manualssegmentation, while maintaining highslevels of accuracy and reproducibility,sequal to or even greater than those ofsthe manual method =-=(31)-=-. Until recently, however, no fully automated segmentation tool was available. The first automated algorithmsswere semiautomated and employed aspriori knowledge of prostate locationsto generate a fina",UNK_UNK
64886262,66118797,"r Monge matrices exist, which use the SMAWK-algorithm of Aggarwal et al. [30]. Moreover, also efficient algorithms to compute shortest paths with a prescribed number of edges have been proposed; e.g. =-=[31]-=-. B. General shortest path algorithms We can obtain solutions for the MCTPP in the general case by using standard shortest path algorithms. However, even linear graph algorithms, that is algorithms ru",UNK_UNK
79312,79132,"haracteristics of the signal under consideration, and this allows for sparser signal representations. Examples of overcomplete dictionaries include best basis methods or adaptive wavelet packets [6], =-=[26]-=-. In the case of overcomplete bases, however, it is more difficult to develop fast algorithms that find the right sparse representation of a signal in . Because the elements of are linearly dependent,",UNK_UNK
3021673,2895521,"s denotes for us a group of robots capable to ensure its survival by itself, with the minimal human intervention. Some aspects concerning the design of autonomous robots have been deeply investigated =-=[11, 4]-=-. A lot of algorithms and strategies for learning a map of the environment and for navigating successfully has been presented with interesting results. The skill of self-vigilance, however, remains un",UNK_UNK
33124345,32828734,"by these participants reflect similar patterns identified by researchers. For example, Jane Margolis, Senior Researcher at UCLA and author of Stuck in the Shallow End: Education, Race, and Computing (=-=Margolis et al., 2008-=-) points out that in schools with high numbers of students of color, computer science classes (critical thinking, algorithms, robotics, as opposed to applications classes such as word processing) rare",UNK_UNK
62398576,63280520,"ed clustering algorithms are designed to discover arbitrary-shaped clusters. Clusters are considered as dense regions of objects in the data space that are separated by regions of low density. DBSCAN =-=[9]-=- is a typical densitybased algorithm. The core point in DBSCAN is that for a fixed radius, the neighborhood of each object in a cluster has to contain at least a minimum number of other objects. Grid-",UNK_UNK
55548643,56165126,"eding one). In the noisy images core points were computed by taking each sample point in a part as an initial search point and using the core initialization algorithm described in the companion paper =-=[1]-=-. That is, the search moved up to the ridge of medialness. From the resulting point the nearest noise-free core point according to the metric 2 2 2 1 / 2 [( ?x) + ( ?y) + ( ? ?r) ] was found, and the ",UNK_UNK
23764327,22752605,"ced first in this chapter. Several rate allocation algorithms have been proposed, such as Enhanced Proportional Rate Control (EPRCA) [23] and Explicit Rate Indication for Congestion Avoidance (ERICA) =-=[24]-=-[25]. The ERICA (and ERICA+ [26]) algorithm is used in our simulation because it can achieve fair and efficient allocation of the available bandwidth to all contending sources besides its desirable pr",UNK_UNK
19155309,17969603," the Spearman correlation coefficient ranges between the values of -1 and 1. In their paper on active sampling, Saar-Tsechansky and Provost compare learning curves by analogy to the shape of a banana =-=[8]-=-. They assert that at the start of the learning phase all algorithms are at the same incipient stage of learning, and thus performance curves increase at a similar pace for each algorithm while hypoth",UNK_UNK
121917510,137120948,"coming from real-time depth cameras usually are rather noisy and contain edge artifacts, we decided to avoid differential operators for curvature description. We instead exploited integral invariants =-=[10, 8]-=-. Our feature extractor algorithm takes as input the hand edge points E and the indicator function hm defined in Eq. (2). Consider a set of S circular masks Ms(Xi), s = 1, .., S with radius rs varying",UNK_UNK
60081925,60680134,"[?1,1] |V | 4 xT Lx = max x?[0,1] |V | 1 4 (2x ? e)T L(2x ? e), (4) where e is the all-ones vector. The maximum cut problem does not allow a PTAS, as the following theorem shows. Theorem 3.2 (H?astad =-=[12]-=-) Unless P=NP, there is no polynomial time 16/17approximation algorithm for the maximum cut problem (4). It follows that problem (1) does not allow a PTAS for any class of functions that includes the ",UNK_UNK
128635996,145807994,"elieved to capture geometrically and perceptually salient surface features. We detect ridge and valley Chapter 4. Automatic Creation of Planar Section Representations 60 curves using the algorithm in =-=[106]-=-. A greedy algorithm splits these curves into line segments, treating each as a spindle feature and giving each a weight based on segment length. Since each segment is a spindle feature, a coplanar gr",UNK_UNK
64391691,65617716," suitable for a particular class of video sequences and a particular instantiation of a compression algorithm in a fixed implementation architecture; see [17] [18] for such examples of R-D models and =-=[3]-=[7] for such examples of complexity modeling. While this modeling approach is simple, the obtained rate-distortion-complexity (R-D-C) expressions cannot be generalized because their dependency on the",UNK_UNK
34299177,34329984,"em of solving a game belongs to NP and, by the Determinacy Theorem of [6], it follows that it is in NP ? Co-NP. Hence the problem is close to polynomial time, in terms of general complexity (see also =-=[8]-=-). The question whether parity games can be solved in polynomial time is a major open problem. The best known deterministic algorithms have running times that are polynomial with respect to the size o",UNK_UNK
126801427,143372472,"ti) update ?i = f? (Hi) End End update f? = F{Hi} End Figure 1 displays pseudocode for the AOTA framework: example instantiations for f? , fP and F are given in the next section. 3 4 Example AOTAs In =-=[4]-=- we presented a fixed heuristic f? . We considered algorithms with a scalar state x, that had to reach a target value: Hi in this case is a simple learning curve. Through a shifting window linear regr",UNK_UNK
130300438,148136884,"d). At the start of each round, the collective sampling is done as follows. The first node N0 compiles a list Q of k new samples by taking them from its stack or sampling them using the GPV algorithm =-=[21]-=-. The number of samples k is a parameter of the algorithm. It then broadcasts Q to all other nodes and each node Ni copies Q into their local sample list Qi. Each node now locally compares all pairs o",UNK_UNK
141673548,161088819," of fitness evaluations). Recently, it has been shown that the use of crossover operators provably leads to better evolutionary algorithms than evolutionary algorithms that are just based on mutation =-=[9, 11]-=-: The runtime for the mutation-and-crossover approach is ?(n3.25(log n)0.25), which is better than the expected optimization time of ?(n4) of the algorithm just using mutation. In addition, [35] studi",UNK_UNK
2659807,2532014,"ntactic, semantic and functional aspects of numeral classifier systems within a particular language (Downing, 1996). Less research has been conducted on the generation of numeral classifier phrases. (=-=Sornlertlamvanich et al., 1994-=-) proposed an algorithm for generating numeral classifiers in Thai that uses default classifiers associated with each noun defined in a lexicon. However, no evaluation results have been published. (Bo",UNK_UNK
40821685,42464039,"algorithm. This technique was first introduced in [12], see also [6, 19]. It has proved to be an effective and efficient tool in the analytical study of systems of conservation laws, see for instance =-=[1, 2, 7, 8, 11]-=-. Our choice of using it as a numerical tool is motivated by our need to accurately compute the position of a shock in the solution to a conservation law. As shown in Paragraph 3.1, at least in the pa",UNK_UNK
93307159,99150999,rameterization of Feature Extraction Algorithms in Remote Sensing Imagess145 Published By:sBlue Eyes Intelligence Engineerings& Sciences Publication Pvt. Ltd.sB. The Modified Gabor FiltersYang et al. =-=[4]-=- used an approach that decomposes period ?sof the GF into periods ?? and ?? which were later specifiedsas in (iii). The remaining parameterss? and ?? weresspecified as elaborated in (i) and (ii) respe,UNK_UNK
71264132,72208302,"that have been assigned two or more profiles in the PRIAM database [13]. To cover new enzyme sequences emerging from wholegenome sequencing efforts, the same approach was applied to the KEGG database =-=[20]-=-, which assigns EC numbers to genome-derived protein sequences using a custom algorithm [21,22]. The statistics of protein clustering are presented in Figure 1 and Tables S3 and S4 in Additional File ",UNK_UNK
58798477,59535331,"out the presence of a singularity. 4 Numerical results Let us now turn to the numerical simulations. A fully nonperturbative study of this model is done in [7,15]. For the model with m 2 = 0 see also =-=[5,16]-=-. In Monte Carlo simulations we use the Metropolis algorithm and the action (3.5) with N in the range N = 8 to 104 and m 2 in the range m2 = 0 to 1000. The errors were estimated using the binning-jack",UNK_UNK
101369451,109998289," Murphy, Mount, and Gable [10] and that of Cohen-Steiner, Colin de Verdie?re, and Yvinec [6] and produces a 2 Alexander Rand and Noel Walkington quality mesh following the ideas of Pav and Walkington =-=[11]-=-. The intestine approach is closely related to the quality refinement algorithm of Cheng and Poon [5]. Unlike these previous algorithms for 3D Delaunay refinement of acute input, our algorithms are mo",UNK_UNK
247555,232576,"ension of the mp-QP solutions to the explicit constrained LQR problems has been investigated. Recently, several approximate algorithms for solving mp-QP problems have been developed, [9], [10], [11], =-=[12]-=-, with significant reduction in complexity. The algorithms in [10], [11], [12] determine an approximate explicit PWL state feedback solution by imposing an orthogonal search tree structure on the part",UNK_UNK
10497309,9892532,"ences. Such algorithms are based on an informal overall metric consistent with utility theory [88], and thus exhibit an informal compensating design strategy. Matrix Methods. Concept selection charts =-=[2, 3, 6, 11, 67]-=- are commonly used in engineering design decision-making. When using a formal chart, alternatives are listed versus evaluation criteria. Each alternative is ranked on each criterion, and the alternati",UNK_UNK
24882456,23970667,"ing interval representation, see Def. 6.1. We analyze the complexity of comparison, sign evaluation and simultaneous inequalities (Sec. 6). Even though the algorithms for these operations are not new =-=[2,19,42,51]-=-, the results from real solving and optimal algorithms for polynomial remainder sequences, allow us to improve the complexity of all the algorithms, at least by a factor of d (Cor. 6.1, 6.2). For SI w",UNK_UNK
41258068,42880188," speed-ups appear to be the next key steps if we are to have a sufficiently general and useful algorithmic fewnomial theory over R. A promising step in this direction can be found in work of Barvinok =-=[Bar02]-=-, but more work still needs to be done before we can assert significant new randomized algorithms ",UNK_UNK
5551789,5370586," are these numbers compared to each other in today's existing parallel computers ? In [DD95] it is suggested that for various parallel networks, t s is between 100 and 7000 times bigger than t w . In =-=[KAGK94]-=- it is claimed that t w ?? t h for modern parallel architectures. In the following, we assume that t s ?? t w ?? t h and compare the time performance of the algorithms we proposed for the torus and th",UNK_UNK
39083581,40547391," regularization to zero. Our algorithm is relied on the classical alternating direction method of multipliers (ADMM). This method has been recently applied successfully into l1-norm minimization [25] =-=[26]-=-. Denote the loss function L(W , E) = ? 1 D ? 2 i=1 Y i ? XiW i ? Ei?? 2 , our ultimate goal is to 2 solve the following optimization min W ,E L(W , E) + ?e ?E?1 + ?w ?W ?1,q . (12) One of the key ide",UNK_UNK
136239299,154952655,"on of neighbors localizes traffic well, and the ones in which it fails thereby creating the need for locality-biased neighbor selection. To do so we first need to understand the stratification effect =-=[21]-=- arising due to the unchoke algorithm [8] used by BitTorrent to combat free-riding. According to this algorithm, a node monitors the download rates from other peers and ",UNK_UNK
20409818,19209808,"ep. This reduces the overall accuracy of the histogram. ISOMER is a full-blown solution for feedback based statistics that uses the STHoles datastructure [BCG01] which is superior to the one in MHist =-=[PI97]-=- but even so, imposes an unnecessary overhead for the case of one-dimensional histograms. The one-dimensional case allows for optimization. We use a sweep-line algorithm to determine the atoms (bins) ",UNK_UNK
121885993,137083617,"esentations for opaque objects, for example relying on motion detection to separate dynamic foreground objects from a static background when vectorising cartoon animations [ZCZ?09]. Price and Barrett =-=[PB06]-=- decompose objects into several gradient meshes using a hierarchical segmentation algorithm. In contrast, we focus on semi-transparent layers, which require inversion of the compositing equation. The ",UNK_UNK
64555860,65784731,"ni-bucket based algorithms. Bi-objective Combinatorial Auctions In combinatorial auctions, an auctioneer has a set of goods to sell and the buyers submit a set of bids on indivisible subsets of goods =-=[15]-=-. In risk-conscious auctions, the auctioneer wants also to control the risk of not being paid after a bid has been accepted, because it may cause large losses in revenue [16]. Let M = {1,...,n} be the",UNK_UNK
8512970,8099139,"ces on these problems include [15, 16, 90, 91, 4]. Contact problems with Coulomb friction have been treated extensively by Klarbring and his colleagues [17, 81, 89, 92, 93, 94, 95, 96], as well as in =-=[2, 108, 109, 111, 115, 116, 147, 184, 189]-=-. Mathematical programming techniques used for solving the latter problems include linear complementarity methods, sequential quadratic programming algorithms, Newton methods for generalized equations",UNK_UNK
68475640,69581557," electron and photon at a given step of the iteration. It has been studied within the context of QCD (see for instance refs. [346] and [347]) and subsequently developed also for QED (see refs. [348], =-=[349]-=-, [350] and references therein). In order to implement the algorithm, it is first necessary to assume the existence of an upper limit for x, in such a way that the AP splitting is regularized as follo",UNK_UNK
110635114,122564020,"ontrast, nothing new is required to handle explicit-time descriptions. They are apparently so simple and obvious that very little has been written about them. Except for a handful of papers using TLA =-=[2, 25]-=-, the only published work I know of in which both the algorithm or system description and the properties to be checked are expressed in an ordinary untimed language is that of Dutertre and Sorea [13].",UNK_UNK
39087914,40551916,"o find a component-wise similarity bipartite [7]. Wang and Dai use ICA features and other low-level features, along with a learning algorithm for image retrieval, and also show very promising results =-=[8]-=-. Although not directly related to CBIR, there has been other work done in applying ICA for image features for a variety of tasks, including segmentation, classification, dimensionality reduction, etc",UNK_UNK
6491575,6249554,"ally no techniques have emerged to help with ES knowledge acquisition (with the exception of a few simple inductive algorithms that allow the inductive formation of some kinds of rules from data sets =-=[15]-=-. 9 In the early 1990s, the size of a typical ES was 10 2 - 10 3 rules and/or objects. Many ESs were of order 10 4 . Only a few (perhaps even just one or two) were of order 10 5 . Research Aimed at Re",UNK_UNK
39105214,40568719,teraction (SDHA) dataset introduced by Ryoo and Aggarwal [13]. Ryoo and Aggarwal develop a matching kernel that considers spatial and temporal relations between space-time interest points. Yao et al. =-=[23]-=- use a Hough transform voting scheme from an interest point representation. Yu et al. [24] develop an efficient algorithm using semantic texton forests with a pyramidal version of Ryoo and Aggarwal,UNK_UNK
181448396,209948457,"nterest Places Search Algorithm for Location Search Map Service 261s???? ?? ???? ??? ????. ? ? ??? ? ? ??? ???? ???? ??? ????? ????sQuad tree(Finkel et al., 1974), k-d tree(Bentley, 1975), K-D-Bstree(=-=Robinson, 1981-=-) ?? ?? ????. ??? ??? ??? ?? ???? ??? ???? ?? ? ???? ??? B+-tree(Comer, 1979)? ??? R-tree ? ??? ??. Fig. 1? ??? ??? ???? R-tree ?? ? ??? ???. R-tree? ???? ??? ?? ????sR+-tree ? R*-tree? ??, ??? ?? Joi",UNK_UNK
21319843,20098453,"ith |H| as low as possible. Effective techniques for achieving this goal can be inspired by Guided local search, as discussed in [2] and, more in general, Dynamic local search strategies described in =-=[10]-=-. The high level description of this metaheuristic is reported in algorithm 2. A very effective scheme used for weight update is the shifting penalty method, that, in this case, can be implemented as ",UNK_UNK
161155094,181122137,"ature. The most common algorithms are included in software packages such as MASCOT, ProQUANT, i-TRACKER [12,13], Multi-Q [14] or virtual expert mass spectrometrist (VEMS) [15]. In 2008 Lacerda et al. =-=[16]-=- compared the two software packages MASCOT and Peaks (Bioinformatics Solutions Inc., Waterloo, ON, Canada) [17] using a six-protein mixture as well as a complex protein sample. They revealed significa",UNK_UNK
83033189,86210715,"te errors in the quartet trees when reconstructing the entire tree topology. Different methods have been introduced in the literature to deal with the problem of quartet errors, for example, those in =-=[3,4,5,6,7, 8,9,10,11,13,14,16,19,20,22]-=-. Recently, we developed a new quartet-based algorithm for reconstruction of evolutionary trees [25]. In this algorithm trees are recursively constructed using a quartet weight matrix which contains c",UNK_UNK
20978132,19762988,"tance in the industry. The primary copy protocol is one such protocol that has been implemented in practice as well as in prototype systems: its algorithms have been published in publications such as =-=[41]-=- and [30]. On the other hand, little has been written about the detailed implementation of the quorum consensus protocol. Although it is straightforward to define a quorum, the implementation for perf",UNK_UNK
132794713,151115761,"We do not need all permutations: there is no difference among threads from the same socket. broadcast [12] (using a thread-based implementation to compare algorithms directly). We use RDTSC intervals =-=[14]-=- to synchronize threads before each iteration and we force synchronization data-structures and user-data in the desired cache states. The system used is described in Section 2, with CentOS 6.4. Compil",UNK_UNK
56307425,56979431,"y diagrams change only at discrete times when certain critical events occur. Their evolution under motion can be studied within the framework of kinetic data structures (KDS in short) of Basch et al. =-=[7, 12, 13]-=-, a general methodology for designing efficient algorithms for maintaining such combinatorial attributes of mobile data. For the purpose of kinetic maintenance, Delaunay triangulations are nice struct",UNK_UNK
134017809,152470982,"ogram progresses, the size of the manipulated distribution increases. Although more efficient implementation of the discrete convolution operation exist, e.g. FFT-based discrete circular convolutions =-=[6]-=-, they rely on padding the input distributions, thus increasing the memory requirements of the algorithm for widespread distributions. Ecient sparse convolution algorithms [2] may require knowledge o",UNK_UNK
74529223,76160658,"erimental evaluation shows that our (model independent) algorithm performs as well as the Maximum Likelihood Estimator of the BTL model and outperforms a recently proposed algorithm by Ammar and Shah =-=[1]-=-. 1 Introduction Rank aggregation is an important task in a wide range of learning and social contexts arising in recommendation systems, information retrieval, and sports and competitions. Given n it",UNK_UNK
38152215,39595393,"e pattern length for each range and the time measures. We considered two scenarios: On the one hand we considered searches performed over plain text using our own implementation of Horspool algorithm =-=[16]-=- (horspool). On the other hand, we performed searches over text compressed with etdc using the adapted Horspool searcher at http://rosalia.dc.fi.udc.es/codes. These are compared with our searchers ove",UNK_UNK
144795916,163660631," [16, 35]. In the deterministic, single-processor setting, and under the assumption that the loss function has Lipschitz continuous gradients, it is known that significantly faster rates are possible =-=[18]-=-. A gossip-based algorithm which achieves rates of Gn(T ) = O ( 1 T 2 ) is described in [13]. Similar to the gossip-based approach proposed in this paper, the approach in [13] also requires performing",UNK_UNK
103828377,113321672," think that a lesion does not require action until two or more of these features are present). More importantly, melanomas do not necessarily manifest any of these signs. The Basic Skin Cancer Triage =-=(3)-=- is an eight-step algorithm that allows the clinician to triage patients and skin lesions into one of three categories: act (requires biopsy or referral), reassure (patient can be confidently reassure",UNK_UNK
121150528,136174539,"be reconstructed from the incomplete and quantized normalized representation. C. Coding Results In this section, we compare the results of different MPE transform coding schemes described above: JPEG =-=[22]-=-, the algorithm of Malo et al. [33]",UNK_UNK
136782246,155555907," to solve their task. LESIONING THE NETWORKS Damaging neural network models can inspire and constrain theories of normal and disordered behavior in real agents (see, e.g., Monaghan & Shillcock, 2004; =-=Pouget & Sejnowski, 2001-=-; Mozer, Halligan, & Marshall, 1997; Cohen, Romero, Farah, & Servan-Schreiber, 1994). To investigate the patterns of performance of lesioned artificial agents evolved through a genetic algorithm, we c",UNK_UNK
43302375,44471749," have been used in the experiments above. Among the methods based on subspace analysis, we should mention the extension of principal angles from subspaces, to nonlinear manifolds. In a recent article =-=[19]-=- it was proposed to represent the facial manifold by a collection of linear patches, which are recovered by a non-iterative algorithm that augments the current patch until the linearity criterion is v",UNK_UNK
87140273,91223963,"rocess.sBoundary extraction in images is an important aspect in the fields of image analysis, patternsrecognition and computer vision and there are many approaches about it(See in [2], [4], [5], [7], =-=[16]-=-,s[20], [24]). In the present paper, we finish the plates localization by boundary extraction based on asvariational model and represent the level set evolution. The algorithm we propose in this paper",UNK_UNK
45259788,46059695,"put and very limited quantum processing in the form of measurement of each copy of ?. The case of more-sophisticated quantum processing on either a quantum or classical input is not well studied (see =-=[44]-=- for an instance of more-sophisticated quantum processing on a quantum input). For the remainder of the paper, I focus on the case where input and processing are classical (though the algorithm in Sec",UNK_UNK
29340947,28634547,"d to the next chunk. This optimization implicitly leverages all the other optimizations described above. Even though it appears to be similar to tiling [38], there are several fundamental differences =-=[29]-=-. In our empirical study, we define chunks to contain 10 matches. The complete Memory Conscious Trips (MCT) is shown as Algorithm 3. Since it always keeps a fixed number of matches in memory, MCT main",UNK_UNK
114557903,127688143,4) and were supported by interrogation of the nonrepetitive sequence database at the National Center for Biotechnology Information (http: //www.ncbi.nlm.nih.gov/BLAST/) using a gapped BLAST algorithm =-=(2)-=-. Construction of EZ-Tn5<Erm>. For application of Tn5-based ,UNK_UNK
13990127,13047354,"1. The details are discussed below. We will now discuss the details of Step 3. The following Theorem 3 shows that the merge operation in Step 3 of Algorithm 8 reduces to a tree intersection operation =-=[13, 14, 15]-=-. Theorem 3 Let T be a PQ-tree over the ground set S and let T 0 be a copy of T . Let T \\Lambdasand T 0\\Lambdasbe the result of the reduction of T with respect to fA1; : : : ; Arg and of T 0 with resp",UNK_UNK
107166503,117916904,"nt simulator version only evaluates the load balancing methods. III. BALLS AND LOAD BALANCING ALGORITHMS This section briefly introduces the BALLS structure and load balancing algorithms (see more in =-=[7]-=-), the evaluated objects of the simulator. It helps the reader understand the simulator",UNK_UNK
67910092,69124001,-parameter tractable may help to find better algorithms that are practically applicable for small values of k. This has happened in a similar situation for the vertex cover 7problem. The first proof =-=[8]-=- that vertex cover is fixed-parameter tractable used Robertson and Seymour,UNK_UNK
17780316,16639241,increase of the pheromone values in each feature. The parameter q is used to avoid unlimited accumulation of the pheromone trails and it enables the algorithm to forget bad decisions previously taken =-=[7]-=-. APPLICATION EXAMPLE PAP-SMEAR CELL CLASSIFICATIONsThe metaheuristic algorithm presented in the previous sections is used for the classification of cells in cervical smears. Cervical smears are cytol,UNK_UNK
56539919,57210656,"But based on the probability theory, it can be accepted that if the probability of erroneous judgement is less than (1/2) 80 . A security parameter t which represents the times of algorithm execution =-=[7]-=- is introduced to control the erroneous judgments. And in embedded applications, it can increase the computing time if the value of t is too large. So after comprehensive consideration, table 5 gives ",UNK_UNK
