contextID,citationID,clean__citation_context,utilize_label,USAGE_LABELS
202502299,240392079,"five runs is used to compute the effective arithmetic throughput of each method in gflop s (billions of floating-point operations per second). the clustering benchmark was performed using msmbuilder version 2.0. msmbuilder contains a python-numpy implementation of the k-centers 6, 5 clustering algorithm using the theobald rmsd metric. we modified msmbuilder to use either the current multiplica",1,USE
202138211,239876207,"of the entity trees in addition to coreference, it is advantageous to consider multiple mh proposals per sample. therefore, we employ a modified variant of mh that is similar to multi-try metropolis . during each time-step, our modified mh algorithm makes k proposals and samples one according to its model ratio score (the first term in equation 2.8) normalized across all k (see algorithm 1). as s",1,USE
201892550,239513714,"ete generalized he non map and the continuous-time colpitts oscillator, is used to transmit secret information. in this direction, we shown an avr-microcontroller implementation of the algorithm from , in the paper 74 . chapter 7 rises some questions, and tries to find some of the answers, in the context of hybrid dynamical schemes. a first idea is to substitute the colpitts oscillator with a con",1,USE
201823741,239416564,"ich and o. ritter we solve the system of normal equations (eq. 11) using a preconditioned conjugate-gradient (cg) algorithm (bjo rck 1996). to precondition the system, we use jacobi diagonal scaling ( ), that is, we left-multiply eq. (11) by the inverse of m diag re j h j 2 m(m) . (16) this preconditioner is most efficient if the hessian matrix is diagonally dominant. although this condit",1,USE
1178649,1256436,"mulation results. to compare static and dynamic resource announcement algorithms, we have performed a series of simulations using our discrete event simulator for mobile wireless networking protocols . the simulation assumes a network with the following parameters: ffl 100 nodes ffl area of 1000x1000 meters ffl varying node movement speeds ffl transmission range of 400m the nodes are capable of mo",0,NOTALGO
4446021,4595419,"objects. therefore, it is necessary to use a mechanism in order to validate the estimated velocities. motion detection is an active research domain and a number of algorithms have been proposed (e.g. ). here, we propose to use a temporal derivative circuit and consider the estimated velocities only in those spatial locations where the output of the derivative circuit is larger than a threshold det",0,MENTION
5331835,5510338,"rrespond to computing the critical path starting from a consistent state during the execution of p. this is a special case of the consistent global snapshot problem described by chandy and lamport in . chandy fig. 4. computing logical zeroing. and lamport describe an algorithm to record the global state of a computation by sending a marker token along communication channels. in our scheme, the rec",0,NOTALGO
5938041,6153654,". noise in the labels) while the training data sets are expanded. we evaluate our co-training strategy via experimental results using data from the uci repository using id3 (quinlan, 1986) and hoodg ( ) as our two supervised learning algorithms. both id3 and hoodg are trained using only the labeled data whereas our co-training strategy also makes use of a provided pool of unlabeled data. the result",1,USE
9468227,10027230,"als: sgaonx, ncaonx, idcaonx and hekaonx. the symf library provides functions to handle symmetric functions. in particular, we have reprogrammed almost all functions of the sf package of j.stembridge using specific algorithms for the changes of basis to accelerate computations. the gl library provides functions to manipulate characters of the linear group gl(n). it essentially amounts to consider",1,USE
9580718,10153484,"wn to have low bias, but high variance. this is the desirable composition of algorithms. we use constructive induction as a way of extending the description language bias. using wolpert s terminology , the constructive step performed at each decision node is a bi-stacked generalization. from this point of view, the proposed methodology can be seen as a general architecture for combining algorithms",1,EXTEND
9962528,10574010,"gonal transformation, that is its transposed, o t . 6 possible extensions to non linear processing there has been already works proposing redundancy reduction criteria for non linear data processing , haft et al 1995, parra 1996 , and for defining unsupervised algorithms in the context of automatic data clustering hinton et al 1995 . here we just point out that all the criteria and cost function",0,NOTALGO
10725017,11423906,"training examples. the class conditional probability table for attribute ai has vi c entries, where c is a set of class labels. the probabilities are typically estimated using a bayesian approach . avt-nbl is a natural extension of the standard algorithm for learning a naive bayes classifier from data 2 . avt-nbl starts with the naive bayes classifier that is based on the most abstract value",0,MENTION
11501253,12293149,"processing time. the objective is to assign the jobs to the submeshes so as to minimize the total processing time. the algorithm for tpp z described in 4 has asymptotic performance bound 4 4 7 . in li and cheng describe several algorithms for tpp: for the general case, an algorithm whose asymptotic performance bound is 3.25, and for the special case in which all boxes have square bottom, an alg",0,MENTION
14433439,15479628,"istic systems, showing once more that determinism plays a lesser role in quantitative transition systems. the branching distances can be computed in polynomial time using standard fixpoint algorithms . we also present our results in a discounted version, in which distances occurring i steps in the future are multiplied by i , where is a discount factor ins0 1 . this discounted setting is com",0,MENTION
18696394,19887046,"chosen, and again we only keep the one for which m m is minimal, until we get a hyper-rectangle, after d 2 steps. 4 examples the algorithms presented in this paper have been implemented in ocaml . in this section, we show the effectiveness of our approach on some examples. all computations were performed on a pentium iv 3.2ghz with 1gb ram. 4.1 5-dimensional benchmark to evaluate the error in",1,USE
19034344,20231673,"hat used either the estimated independent components or the corresponding column vectors of the mixing matrix (or row vectors of the de-mixing matrix) as features for classification. hyvarinen et al. , hyvarinen 29 and hung and luo 30 used ica for image denoising. they applied the ica algorithm and maximum a posteriori (map) estimator in a noise-free training image to find the mixing matrix. t",0,MENTION
46900125,46062789,"state vectors were dumped every 5 seconds in game time. each p u j was learned using a feedforward neural network with a 15-neuron hidden layer and the levenberg-marquardt backpropagation algorithm to update weights. inputs and outputs were mapped to the 1, 1 range. a tan-sigmoid activation function was used for hidden layers. because it is not possible to alter production decisions in the v",1,USE
56563341,55896206,"not dt. the outlier identification for the modt method uses a robust parametric 2d motion estimation algorithm 27 . our proposed methods are compared to the level-set-based system by fazekas et al. using an implementation provided by its authors. no comparison is performed with their fast approximations since they are less accurate than their level-set procedure, and we are interested in using",1,USE
59042025,58309692,"geometrical issues are treated by using generic programming and the outsourcing of this treatment into numerical libraries, e.g., interval arithmetic or exact numerical kernels like cgal 3 or mauch . if the geometrical predicates are correct, the element consistency is given by a simple advancing front algorithm. this design decision permits an orthogonal optimization approach. related to the ge",0,MENTION
68944072,67688912,"gth, and in addition ik k s and jk k s for every k 1, . . .,m. b consists of the elements in f, whose normal form does not contain any of the generators x0, x1, . . .,xs (or their inverses) . in both cases, the conditions are straightforward to check. following is an algorithm for solving problem 1. algorithm 2 (alternative solution search). (1) execute algorithm 1 (with any of the intro",0,MENTION
85446202,82404813,"ctor 3 and grouped to form one-pixel-wide edge segments or edgels. a curved edge segment is represented by a series of break points along the curve, determined using the algorithm of rosin and west . the break points are essentially points of significance (i.e., corners and high-curvature points) along the curve and are represented efficiently as a chaincoded vector. for each approximated curve",0,MENTION
13246167,14208231,"eneration. improvements to the edit generation process have been published over the years, eg 3 5 , although there is disagreement about whether the field code forest algorithm finds the whole mge . fellegi and holt proposed using essentially new edit generation, a method that produces fewer edits than the mge, but which requires much analysis prior to the generation of each new edit. there h",0,MENTION
14353566,15394681,"ry set introduced above (see theorem 3.1). we give a precise characterization of quot;( delta ) in terms of asymptotic behavior of perturbations. our analysis is based on the novel technique presented in . this approach allows us to deal with essentially perturbed problems (i.e. problems with nonvanishing noise : ffi(xi) 6 0 as i 1), as well as analyze algorithms that are inherently nonmonotone, e.",0,NOTALGO
19571465,20780238,"n on-demand policy. indeed, trace factory produces a new reference whenever the simulator requests one, so that the timing behavior imposed by the memory subsystem conditions the reference production . to detect sharing patterns, and evaluate the source of overhead, we have extended an existing classification algorithm 11 to the case of passive sharing, and the case of finite-size caches. the we",0,MENTION
76729353,74989544,"ard cameras that are used for person guiding. the algorithms employed for this are based on a combination of person detection and tracking. the tracking algorithm is based on the mean shift technique . in parallel, a face detection algorithm is applied to the image 24 , the results from the tracking and the detection applications are combined, so that the robot employs the face detector when the",0,MENTION
81783260,79341061,"i(t) 1, where ai and md are constants and ai 0 and 0 md 1. this algorithm has been extensively studied in the literature and adopted by some versions of tcp congestion window control algorithms . 4. problem formulation in this section, we attempt to formally define the framework of the resource control strategy for the first time. the framework of the resource control strategy differs from t",0,MENTION
4809035,4971280,"nary constraints are used then the network is 2-consistent. however, the network is not 3-ary 2-consistent because when t3 is assigned to r1 there is no consistent instantiation for t1 and t2. r egin describes an efficient algorithm for making a constraint graph with n-ary constraints of difference n-ary 2-consistent. the procedure is based on finding a maximum matching in a bipartite graph. the",0,MENTION
5745923,5946740,"nt for unit k, and f( delta) is usually a sigmoid. if no restrictions are placed on the weights w kj , then (1) may be an arbitrarily connected network, commonly called a quot;recurrent net quot;. g have derived different learning algorithms for fully recurrent nets defined by continuous equations such as (1). on the other hand, wz89 derived a recurrent algorithm called rtrl (real-time recurre",0,MENTION
7002405,7323736,"of the interconnection network. the bsp and logp models have become very popular in recent years, and many algorithms have been designed and analyzed on these models and their extensions (see, e.g., ). however, algorithms designed for these models tend to have rather complicated performance analyses, because of the number of parameters in the model as well as the need to keep track of the exact m",0,NOTALGO
7226559,7561294,"gradient. thus, j-prop is suitable for training models to have specific first derivatives, or for implementing several other well-known algorithms such as double backpropagation 1 and tangent prop . clearly, being able to optimize equations 1 and 2 is useful; however, we suspect that the formalism which we use to derive our algorithm is actually more interesting because it allows us to modify j",0,MENTION
8758028,9235358,"sm we adopted the value of 50 , which is quite consistent with the observations reported in 20 for cache size close to 1mb and simple lru cache discipline. according to the simulations presented in , the effectiveness of the path prediction algorithm is close to 95 . the time spent by the nomadic user within the current cell, referred to as residence time, is assumed exponentially distributed an",0,MENTION
8954826,9453043,"ithm seems of more inherent usefulness (if a quantum computer ever is constructed) than 67 . for our purposes, of course, the point of the path integration algorithm is that feynman 21 (and others 57 , see x7) had reformulated schrodinger s equation (and related equations) as path integration problems. this allows us to simulate any particular quantum physical system with a quantum computer wi",0,MENTION
10343140,10999325,"for the total tardiness problem in the identical machine case. not surprisingly, their algorithm can only solve problems with up to 20 jobs and 4 identical machines. besides this, de, ghosh and wells give an o(nm w(n m 1) 2m ) dynamic programming exact solution algorithm for a problem involving earliness, tardiness and due date penalties. obviously, this dp algorithm is only capable of solving p",0,MENTION
10981424,11724698,"e the object observations come in incrementally, the agent must add new classes incrementally. the task of adding new classes incrementally is known as online clustering, and several algorithms exist . for simplicity however, we solve this clustering task with a distance function. we define the asymmetric dissimilarity function between two aligned shape images v and w by comparing their component",0,MENTION
11042931,11792935,"1 then a sensible choice is t(xt) p(xt), since: p(x1, . . . , xt ) p(x1) t k 2 p(xk xk 1) t 1 p(xt ) b(xk xk 1) k 1 where b(xk xk 1) p(xk)p(xk 1 xk) p(xk 1) . references (bresler, 1986; ) consider this case. however, the algorithm presented here is more general and does not require that the prior be analytic. therefore, any approximation of the prior will suffice. for example, in sys",0,MENTION
11162075,11917578,"act of barriers on compile times and code quality 6 . finally, we also mention that the specter of high barrier costs has driven diverse work on elimination of barriers through compiler optimization or synthesis of new collector algorithms that forgo reliance on barriers 13 . our results question the motivation for such efforts (if their point is only to avoid barrier costs), since we show such",0,MENTION
12843722,13767598,"albert 1991; aha 1992; dasarathy 1991). similar algorithms include memory-based reasoning methods (stanfill waltz 1986; cost salzberg 1993; rachlin et al. 1994), exemplar-based generalization ( ; wettschereck dietterich 1995), and case-based classification (watson marir 1994). some efforts in instance-based learning and related areas have focused on one or more of 1999 blackwell publis",0,MENTION
13287975,14255032,"ng of multigraphs are interchangeable 13, 7 . in directed trees, the best known algorithm achieves approximation ratio 5 3 (using at most 5l 3 colors) and is due to erlebach et al. 8 . li and simha studied mincolors-upmc for undirected trees and showed that a valid multicoloring using at most 3l (2 ) colors can be computed efficiently. for the general problem mincolors-pmc in trees, a 4-appro",0,NOTALGO
13505817,14491866,"stance between the feature vectors and the prototypes. this minimization problem is actually a reformulation of the problem of determining fuzzy -partitions that was solved by fuzzy -means algorithms , 6 . pal et al. 20 suggested that lvq can be performed through an unsupervised learning process using a competitive neural network whose weight vectors represent the prototypes. according to their",0,MENTION
14842599,15916268,"avior. in figure 7(a) sum rate is plotted for the three iterative waterfilling algorithms (original, algorithm 1, and algorithm 2), the steepest descent method 13 , and the dual decomposition method , for a channel with k 10, m 10, and n 1. the three iterative waterfilling algorithms perform nearly identically for this channel, and three curves are in fact superimposed on one and other in t",0,MENTION
15705450,16817388,"in order to find such services, the semantic concepts of their parameters are matched rather than their syntactic data types. many service management approaches employ this semantic service discovery . still there is a substantial lack of research on algorithms and system design for fast response service discovery. this is especially the case in service composition where service functionality is n",0,NOTALGO
15963209,17080641,"projections are the most popular data acquisition format used in ct, pet and spect. in this section we will derive the corresponding fbp algorithm for fan-beam projections. since the fbp algorithm in degenerates to the standard fbp algorithms in hn77, horn79 , so we only present the derivation of fbp algorithms for attenuated fan-beam projections. assume that the source positions are located on",0,MENTION
16111830,17234724,"analysis cannot be used across inputs. this section also presents results where our phase marking algorithm is only allowed to mark procedures. the result is similar to the approaches of huang et al. and georges et al. 33 , except that our approach uses a call-loop graph, rather than the dynamic call stack approach used in the work of huang et al. and georges et al. in this section, the no-limit",0,MENTION
21711708,22821565,"fact, i.e. it is a distinguisher for hfe systems. more precisely, the degree for which the matrix mf5 has large enough rank is much lower than the generic bound. from the implementation of xl made in , it seems that the xl algorithm is not sensitive to this fact. for the case of block ciphers, although no practical attack has ever been reported, it appears they also give rise to very structured sy",0,MENTION
21916850,23006472,"ng the factorization from scratch). finally, ininterior point methods, the variables are essentially rescaled so as to always remain inside the feasible region. an example is the loqo quot; algorithm of ( a vanderbei, 1994b), which is a primal-dual path following algorithm. this last method is likely to be useful for problems where the number of support vectors as a fraction of training sample size is",0,MENTION
22221445,23283074,"lysis on programs taken from c benchmarks available with puf compiler suite and spec95 benchmarks. the incremental evaluation algorithms were implemented by extending the xsb logic programming system (v2.6). our incremental points-to analysis system, the benchmarks, and detailed experimental results are available at 33 . we preprocessed the c source code using cil 26 into prolog facts represen",1,EXTEND
25913181,26662215,"on the precise shape of the curve. this ambiguity may explain why algorithms based on smooth geometry tend to break down when corners are present. by way of contrast, the minimum principle ((29) and ) has the virtue of selecting a unique trajectory, excepting the case in which the possible scattered trajectories are indistinguishable by symmetry. in truesdell s example the admissible region c is",0,MENTION
25954231,26700448,"tational cost reduction. however, since head pose estimation is very sensitive to head localization 28 , head pose results are highly dependent on the tracking accuracy. to address this issue, 25 , , 18 perform the head tracking and the pose estimation jointly. in contrast to head tracking algorithms, few works have investigated the recognition of the vfoa directly from head pose. pionneering",0,MENTION
26181821,26910865,"xing 27 . for the ranking of query results, citeseer has adopted the ranking algorithm of google. the citeseer database is queried by simple keyword search and returns a list of indexed publications . for each publication, citeseer offers a query-sensitive summary, containing the citation context of the publication, links to similar documents and links to author homepages 27 . the user follows c",0,MENTION
26475717,27176409,"identical to the zero polynomial. many algorithmic problems such as finding perfect matchings in graphs 2 4 , checking the equivalence of read-once branching programs 5 , multi-set equality testing and primality testing 7 reduce to this problem. equally many applications have been discovered in complexity theory; to only mention two celebrated results, both pspace ip 8 and np pcp 9 involv",0,NOTALGO
26482758,27183295,"that reason, usually heuristic search methods (or metaheuristic algorithms) have been studied. examples of such techniques are simulated annealing, tabu search, or evolutionary algorithms (e.g., see ). 8. conclusions and future work in this paper we introduced the constrained physical design problem and proposed a language that enables the specification of rich constraints easily. as dbms applica",0,MENTION
30377770,31101834,"efore, the design of distributed mechanisms is worth exploring. another interesting strand of research would be to blend dcop algorithms with cmd, along the lines of the m-dpop algorithm presented in . as a major benefit dcop algorithms would be able to consider selfinterested agents. finally, regarding the development of agent-based sensor applications, we agree with 84 , which argues that progr",0,MENTION
33548060,33652636,"length and k the number of states. in this paper, we investigate how well the viterbi algorithm can be expressed in chr, considering both conciseness and efficiency. chr, or constraint handling rules , was introduced as a declarative language for writing constraint solvers, but has shown to be very useful for a variety of automated reasoning tasks, and attempts have been made to use it as a genera",0,MENTION
33930479,33947267,"orresponding definition for our multipath utility max min problem. to solve this problem, we propose a variation of the water-filling algorithm with the help of a maximum concurrent flow (mcf) solver . a mcf solver determines the maximum , the ratio of the offering traffic demand that can be routed in a network, and the corresponding routing paths p. if 1, then it means there is no feasible rou",0,MENTION
40264400,38801109,"e chosen an edge detection algorithm described in section v-a for its speed and precision. as will be seen, our edge-detection algorithm consists of smoothing and finding directional derivatives 24 - . search for features in frame a: we refer to an 8 x 8 block as a feature if it contains more than 8 edge pixels. this is done in order to prevent false matches in the next step. to avoid aperture",0,NOTALGO
40828403,39344350,"to implement them in places where td has been used, such as policy gradient methods. the actor-critic algorithms are one of the most popular sub-class of policy gradient methods (sutton et al., 2000; , bhatnagar et al., 2009). the actor-critic methods also are considered a class of td methods with two separate structure of actor and critic. the actor structure explicitly represents the action-sele",0,MENTION
56783574,56105158,"communities. though not all (e.g., 2, 9, 15 ), most of these efforts have been targeted toward learning distance measures for the purpose of improving the performance of clustering algorithms (e.g. ). the distance learning algorithms can be categorized according to the type of information they require to learn the underlying distance measure. some algorithms learn the distances from a given set",0,NOTALGO
56801810,56123244,"i ) otherwise (10) where ( y i , h i ) argmax ( yi, hi) y h fi(w) argmax ( yi, hi) y h w (xi, yi, hi) (yi, yi, hi) . algorithm 1 describes the entire algorithm. following , we choose learning rate at iteration t to be t 1 t 1 , where t is the number of times the objective value l (w, h i ) has increased from one iteration to the next. this learning rate is eff",0,MENTION
58082130,57323081,"ported in the literature that compared to dct, conventional dwt has less computational cost. but in the case of an image having large size, it is still a problem when dwt applied to a whole image 7 . the issue becomes important as many algorithms in recent times demanded real time implementation for which hardware realization becomes a viable alternative. lifting scheme is an effective method to",0,MENTION
66391009,65158275,de3 6.b.8 maximum absolute buffer queuing delay in the wlh topology . . . . . 146 xvilist of acronyms bw cart bandwidth. classification and regression trees. a classification tree design algorithm . cmv dct ec gop itu lda limd mb mpeg concealment motion vector. discrete cosine transform. error concealment. group of pictures. international telecommunication union. loss differentiation algorithm.,0,MENTION
75436113,73951593,"monics based approach 34 . based on gray scale images, we obtain an average recognition rate of 100 when f12 is used as the gallery. furthermore, dfr is much faster than the algorithms presented in and 34 with an advantage that it can deal with images of much smaller size. in the second set of experiments using this database, we test the ability of our algorithm in recognizing faces in the pr",0,MENTION
76532737,74835444,"s non-algorithmic: it uses a stone-weierstrass theorem. 1989 92: second algorithmic version of kolmogorov s result. in principle, one can apply a constructive version of the stone-weierstrass theorem and produce an algorithmic version of the result from 8 . the resulting algorithm will be, however, very complicated and thus impractical. an efficient approximation algorithm has been proposed by v",0,MENTION
87405447,84024797,"gating (frog) measurements using the ir pulse as a gate have been performed, allowing full reconstruction of the 9th harmonic of the frequencydoubled ir laser, averaged over the measurement duration . in this letter, we demonstrate the first implementation in the xuv of spectral phase interferometry for direct electric-field reconstruction (spider 6 ), with an alloptical setup. we perform full t",0,NOTALGO
94217988,89476200,"gn for marker extraction, which makes use of both luminance and color information. in the third step, we use a region-growing algorithm to assign the remaining pixels, which follows the principles of with a modification on color distance definition. iii. image simplification in image segmentation, images are first simplified for ease of segmentation. many standard morphological filters are often",1,USE
2246959,2377625,ved bandwidth. as a result the excess resources granted to user1 is taken back and user1 reverts to using its original alloted bandwidth. experiments with routing: mobile ip implementation on freebsd is installed on the testbed. the interaction between the mobile ip route information and routing table changes are being worked on. performance of the routing protocol in terms of latency will also,0,NOTALGO
8340832,8777520,"ommutative rule and selectmerge rule 5 implementation and experiments we implemented the esfar optimization technique proposed in section 3 and section 4 utilizing the volcano optimizer generator(vog) e implementation, we measured the effect of our optimizer for several types of mixed queries. the types of queries used in experiments are quot;non-spatial select quot; which is the",1,USE
9051132,9562917,"algorithm on image sequences and comparison to existing algorithms, ffl exploration of the use of this avq algorithm in combination with other image coding techniques, including differential vq (dvq) and the discrete cosine transform, ffl design of avq hardware using this algorithm with the vq chips described in 22 , ffl possible implementation of this hardware design. 6. summary it is anticipat",0,MENTION
13679759,14677400,"r and leukemia datasets respectively for comparison purpose. we also apply the t-value and the methods that handle both the gene-class relevance and the gene-gene redundancy (i.e., the mrmr algorithm and the rbf algorithm 62 ) to rank the genes in the two datasets for the purpose of comparison. for the mrmr algorithm, we used the f-test correlation quotient as the criterion function because the",1,USE
7754651,8120041,"opology and routing policies. 3 abstract model of bgp in this section, we present an abstract model of bgp that we in establishing the stability properties in section 5. the model extends the work in to include interior bgp (ibgp) and exterior bgp (ebgp), additional bgp attributes and operations (such as meds, community set, and as prepending), and the possibility that an as has multiple bgp spea",1,EXTEND
10069027,10689748,ination we would first search in the direction where an improvement seems to be more likely. 3.3 tabu search tabu search is a search method inspired to a great extend by research in cognitive science and 38 . one of the key ideas is a dynamic memory that stores attributes of past solutions of the search process. in a short time memory characteristics of recent solutions are stored to avoid rever,0,MENTION
35038729,34904252,"elopment. in the near future we plan to proceed as follows: we will extend the work presented here to a general case of an e-commerce system (based on our general e-commerce system model presented in ); at the same time we will proceed with the system development process. we will report on the results of both processes shortly. in the meantime, our progress can be tracked at our web site, http: w",0,MENTION
44704739,43595134,"il n . (for simplicity, we assume that elements of all columns are drawn from the same domain, even though our approach trivially extends to a general case of different domains.) as pointed out in , the natural way to define a joint distribution of two (or more) columns is given by the frequencies of all combinations of coordinates. similarly, the distribution of each column is defined by the c",0,NOTALGO
99344733,93454087,"0, and for j eszj max .yy,c hj1j tj s3.4. cost-scaling algorithmsin this section is presented a extension of the minimum costsflow circulation algorithm proposed by goldberg and tarjan (sees )ssolve npl programs with integer data. it is possible to to prove that this specialized algorithm (see 5 and 6 ) is asstrongly polynomial one, and runs in 0(n.m .log n.min(log nc ,sm .log n)) tim",1,EXTEND
128429117,115114433,"e0 isospin symmetry term. in addition, we construct an extended pairing plus quadrupole model, hm , by including an additional traceless quadrupole-quadrupole interaction that being symmetric under su breaks the sp(4) symmetry, hm hsp(4) h q (2), hq 2 q",0,NOTALGO
146015383,128790717,"ps, professional and academic settings. research has revealedsthat women feel significantly less personal control than men (barret buckley, 2009; cassidy,s1997; mirowsky ross, 1983; thoits, 1986; ; umberson, anderson, glick, sshapiro, 1998); though others have found this difference to be insignificant (chubb fertman,s1997) and nonexistent (bird ross, 1993; mirowsky 1995; stets, 1995).sthe",0,NOTALGO
203033861,241158147,"achieve optimal results two high resolution parametersestimation algorithms have been applied to the measured data.sto the ula-measurements the 3-d joint unitary esprit andsthe 3-d sage algorithm 2 , , 4 have been applied to estimate time-delays, doppler-shifts, azimuth angles of arrival,sand the complex path weights of the dominant rays. there wassno noticeable difference in the estimated parame",1,USE
203033433,241157481,", b 2c0 2c1 2c5, m1 12 a 1 2a 1 2a2c5 1 b 2c5 1 a b 0 0 2c5 . (18) here the matrices m0 and m1 have been obtained by applying the similarity transformations suggested in and the sum-rules (16) to the standard wavelet matrices t0 and t1. (for the m 1-coefficient dilation equation (td)ij c2i j d 1, d 0 or 1, 1 i, j m.) we have applied algorithm 13 to determin",1,USE
202928669,241005064,"this subsection presents a proof sketch of correctness. a more rigorous version of the proof is available in a technical report 47 . specifically, we prove that rococo 2 we use the tarjan algorithm for scc computation. in the best case, only those nodes and edges in the scc need to be visited; in the worst case, all nodes and edges in the graph need to be visited and the complexity is o(v e). 6",1,USE
202662660,240621386,"400-m mesh grid (see atzori and antonioli, 2011). we then invertedsthe data with a two-step approach, consisting of a non-linear inversion based on the levembergmarquardt algorithm (levemberg, 1944; ) to study the source geometry withsuniform slip, followed by a damped linear inversion to get the slip distribution (see atzori et al.,s2009).ssince the insar displacement fields are nearly symmetric",1,USE
202580744,240505027,"two approaches. in the first, we do a global fitting. starting with an initialsguess for each of the parameters, we use the levenberg-marquardt algorithm as expressed in dnls1 of thesminpack library . in order to consider the possibility that the parameter space maybe topologically complicated, we start the fitting multiple (over 1000) times. we compare the best fits from each start. we find tha",1,USE
202435059,240295897,"e example of fig. 2, whichssolution is better among the two found and presented on fig. 3 and fig. 4. solution presented insfig. 3 is obtained by using a partitioning tool based on a heuristic method . solution in fig. 4sis obtained by using our algorithm. our idea is that after the partitioning of the dsm, the remainingsupper diagonal elements of the matrix, which represent the remaining iteratio",1,USE
202426039,240283244,"published onlinefirst on february 12, 2014; doi: 10.1158 1055-9965.epi-13-1023s8 the gene expression data, we applied centroid-based algorithms to the calibrated log-expressionsratio for the 50 genes .sthis process generates, for each sample, five continuous-scalesnormalized subtype scores representing degree of correlation of gene expression with that ofsarchetypal luminal a, luminal b, her2-enri",1,USE
202035170,239723142,"s with the highest homology. the results of this search yielded no off-target sites that met the criteria described above. next, we used http: www.crispr.mit to search for potential off-target sites . for guide b, we identified b-ot1, b-ot2, b-ot3 and b-ot5 while for guide d, d-ot1 and d-ot2 were identified (s1 table). for completeness, a third search algorithm (http: gt-scan. braembl.org.au ) w",1,USE
201993120,239660959,orithms that basically resolve the coupled double-sided plane-wave spectrum utilizing the log-likelihood function of the superimposed joint signals at the transmitter and receiver. in paper iv and in we have used such an algorithm that successively finds joint plane-wave components (mpcs) by maximizing the likelihood function. the algorithm is described in 33 and is based on the famous space al,1,USE
2989405,3113467,"be underdetermined and some form of regularization should be employed. genetic algorithms have also been used to identify damage in structures by optimizing the force residual 17 or modal residuals . a second group of methods, called forward methods, assume a candidate set of possible damage scenarios, which can include both damage mechanism and location. the change in dynamic response due to th",0,NOTALGO
5547100,5738589,"s of n by duplicating this structure. note: for planar graphs, there are excellent (absolute) bounds of the size of independent sets obtained by the greedy algorithm (see papadimitriou and yannakakis ). perhaps such bounds can be obtained for independent sets in the square (g 2 ) of bounded degree planar graphs (if the degree is unbounded, then k 2;n gamma2 is an example of a planar graph whose s",0,MENTION
9432827,9987305,"for the bounds of the overall error we make use of wilkinson s derivation and substitute only the bound for premultiplication. for the conventional cordic algorithm an error analysis was performed in , 11 as well as 10 . the latter bounds are applied to the jacobi algorithm. because we are mostly interested in the acja, some simplifying assumptions for the cja are made. to be as general as poss",1,USE
27820001,28531714,"ables from a single dimension, it is correct to project on to each dimension independently. there are a number of algorithms for projection on to separation constraints. we use the algorithm given in which is based on an active set method (like the related simplex algorithm). non-overlap constraints are handled by using a heuristic to generate a separation constraint which ensures non-overlap. th",1,USE
40888539,39391054,"y using symbolic grammars to reduce the set of input strings for software systems, such as compilers and command processors 45 , validate web pages written in php 5 , and test database applications . compositional symbolic execution in 29 , godefroid proposes an algorithm, smart, which performs dynamic test generation compositionally. smart is intended to improve the scalability of dart23 by e",0,NOTALGO
42213863,40588488,"ies to implement strong consistency semantics even in the face of failures. for instance, zookeeper relies on an atomic broadcast protocol, while chubby uses the paxos distributed consensus algorithm for fault-tolerant replication and agreement on the order of operations. coordination services are, however, scale-limited as every update to a replicated data object requires communication with some",0,MENTION
83454899,80727826,"ant fa95501010291. d. jakoveti holds a fellowship from fct. fig. 1. an example of a connected network with n 6agents. each agent i has a local convex cost function fi(x). and more recent references , 5 . with these algorithms, agents perform local gradient and consensus-type (averaging) computations and communicate with their immediate neighbors their current solution estimates. these algorithm",0,NOTALGO
3747524,3867256,"probabilities of particular words occuring in a document given that it belongs to a category, assuming that these probabilities are conditionally independent. joachims (joachims, 1997) and mitchell ( ther details on the use this algorithm for text categorization. the tfidf ( quot;term frequency times inverse document frequency quot;) classifier (joachims, 1997) is based on the relevance feedback a",0,NOTALGO
8355141,8793845,"nce no asymmetries. thus, we believe that 10 bit random numbers should suffice for most topologies. the above link cost modification can be used to make any shortest path routing algorithm (like ospf ) symmetric. in the next section we describe in detail how we can modify a popular intra-domain protocol rip hed88 . 3. modifications to routing information protocol routing information protocol or r",0,MENTION
14647686,15708579,"many algorithms converge slowly because they change the direction of the search repeatedly. the extended version of this function was proposed by spedicato (1975). other versions have been proposed ( ; dixon, 1974). it is considered by many authors as a challenge for any optimization algorithm (schlierkamp-voosen, 1994). its difficulty is mainly due to the non-linear interaction among its variable",0,MENTION
17705428,18884485,"ral networks. it has been used for a large number of practical applications such as speech processing 29 , 30 , sonar radar target detection 9 , 10 , 28 , control 22 , 24 , and medical imaging . the bp algorithm is unfortunately computationally intensive. as a result of this, there have been several investigations into developing parallel formulations of this algorithm for a diverse range o",0,MENTION
56237749,55608152,"utionary computation (cec 2005) demonstrates its good performance in continuous optimization. 1 introduction several algorithms based on or inspired by the ant colony optimization (aco) metaheuristic have been proposed to tackle continuous optimization problems 3,6,10,11,13,15,19 . one of the most popular aco-based algorithms for continuous domains is acor 22 24 . recently, leguizam n and coell",0,MENTION
