contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
56941862,56269624,olved in posting a whisper. the twitsper client at the sender first creates a 256 bit aes key from the content to be shared (msg) using the password-based key derivation function (pbkdf2) from pkcs 5 . the input to pbkdf2 is the message text (msg) concatenated with the user id of the sender. salt is a random number generated from the content string; in our implementation we simply use the first 8,NOTUTILIZE,NOTALGO
27018174,27731136,"the case of tltl and timed automata afh96 . the literature contains several models that are close to dtgs. emerson et al. give polynomial time algorithms for model checking tctl over discrete kss in and tctl over tight dtgs (all intervals are singletons, see section 7.2) with the jump semantics in et99, section 4 . they also study model checking for quantitative logics with more complex const",NOTUTILIZE,MENTION
57348832,56665816,"nvironmental map and estimate the vehicle location 1,2 . the ability of simultaneously localizing a robot and mapping its surroundings accurately is a key prerequisite of truly autonomous navigation . the slam algorithm was proposed by smith, self and cheeseman 4 . it can be described as that a mobile robot is placed in an unknown environment and the robot incrementally builds a consistent map o",NOTUTILIZE,MENTION
57151894,56486799,"iterations. we use 3 iterations as no significant improvement is observed for more iterations. the average mse is employed for the performance measure. apart from crlb, comparison is made with esprit , 11 and ml 9 algorithms. in particular, 11 is employed for cisoids while 4 which applies partial forwardbackward averaging is used for the real-valued signals. on the other hand, the ml estim",NOTUTILIZE,MENTION
43596834,42203784,"lgebra remains simple under extension of scalars. 43 central closure to prove our results we make use of the so-called extended center. this idea was largely inspired by some of the methods of resco , to which we owe a great debt. let a be a prime ring and consider the set of all right a-module homomorphisms f : i a, where i ranges over all nonzero two-sided ideals of a. martindale 13 shows h",NOTUTILIZE,NOTALGO
5983203,6203184,"vations the wrapper changes the input representation or certain parameters of the learning algorithm to improve the result. the prototypical system for this approach is the aq17-hci algorithm (wnek ), which incorporates several constructive induction operators based on ideas used earlier in the induce system (michalski, 1980). aq17-hci scans the rules generated by the aq15 induction algorithm (m",NOTUTILIZE,MENTION
16504183,17640545,"roblem, which also has a number of practical applications, see e.g. 5, 6, 13 . the srlp was first studied by simmons 14 who proposed a branchand-bound algorithm. subsequently, picard and queyranne developed a dynamic programming algorithm, and mixed integer linear programming models have also been proposed, most recently in 1 . while these algorithms research partially supported by grant na",NOTUTILIZE,MENTION
222988455,190588039,"lls us what is scripture, equally it is the church that tells us how scripture is to be understood (kallistos 1992). many others have also noted this patristic tradition in eastern orthodoxy (e.g. ; bartholomew 1994; bell 2008; breck 2006). this may also be a consequence of decades-long suppression of religious activities leaving the mind the only safe place for religious expression. michae",NOTUTILIZE,NOTALGO
17592665,18769632,"best of our knowledge, only palsberg and jim approached this subject. in 17 they study the type inference problem for one of the abadi-cardelli systems 1 extended with the notion of selftype. in , palsberg presents an algorithm for the abadi-cardelli",NOTUTILIZE,NOTALGO
9682049,10266859,"modal and temporal logics commonly used for verification, is known to be decidable. the proof is a complicated reduction to the validity problem for s2s (monadic second order logic of two successors) . simpler algorithms have been given for the alternation-free fragment of the mu-calculus 2, 14 . bpps are recursive expressions built out of actions, variables, and the operators prefix, choice, and",NOTUTILIZE,MENTION
12481566,13373134,"could be extended to the present ho setting, but we will not dwell on this issue. 4 a lazy narrowing calculus for goal solving in this section we extend the untyped lazy narrowing calculus clnc from to prevent type errors at run time. other existing narrowing calculi, as e.g. 42, 44, 45, 25, 48, 33 , can be used as a basis for the goal solving mechanism of a ho flp language. with the exception",UTILIZE,EXTEND
14507557,15559187,"ng 2 to s2 and then assigns all remaining tasks to s1. by doing so, we permit the use of the more efficient uniprocessor algorithm for 2 in place of the multiprocessor version. therefore, b( 2) b 2 (b) 0.005 and r( 2) r 1 2 0.075. however, notice that the multiprocessor version of 1",NOTUTILIZE,NOTALGO
18948065,20145144,"to the nav display component for a given domain, (2) common middleware services tests that quantify the suitability of using different implementations of corba services, such as using real-time event service against the notification services 40 for delivering periodic trigger updates to the nav display component, and (3) domain-specific middleware tests that quantify the suitability of ccm impl",NOTUTILIZE,NOTALGO
80606786,78361476,"the model structure (1) was linear and time-invariant, then knowledge of the state xt would allow system matrices a, b, c, d to be estimated by simple linear regression. see 16 for more detail, and for further examples. the em algorithm then copes with xn being unavailable by forming an approximation q( , k) of l (xn, yn). the approximation used, is the minimum variance estimate of l (xn, yn)",NOTUTILIZE,MENTION
2135573,2259585,"ks, the tolerance for missed deadlines, and the nature of the application behavior. in general, most dvs algorithms divide total execution time into task periods 23, 12, 26, 11 or regular intervals and attempt to slow down computation to just fill the period without missing the deadline or carrying work over into the next interval. the algorithm must predict the processing demands of future per",NOTUTILIZE,MENTION
10369789,11029095,"uration. in the innermost ellipsoid, a guaranteed cost feedback 11 is eventually applied to ensure performance beyond stabilization. the algorithms presented here combine several key ideas found in and can be considered as an extension of these works to the case of unmatched uncertainties. furthermore, our algorithms are practical implementations of the complex nonlinear implicit control law de",NOTUTILIZE,MENTION
4188470,4327227,"and interactions leading to success. the analysis of these patterns is carried out using the technique of implementation path analysis . organizational dynamics a comprehensive organizational model ( ) and an associated approach to the short, medium and long term dynamics resulting from changes in any of the organizational elements are used to analyze the interactions between the implementation of",NOTUTILIZE,NOTALGO
202621765,240563954,"cy, orsoccupancy at capacity, which can be found in the volume-occupancy relationship.s4.2.3.2 bottlenecksthe coordinated ramp-metering algorithm we use is bottleneck, applied in seattle,swashington ( ). basically, there are three components in the algorithm: aslocal algorithm computing local- level metering rates based on local conditions, a coordinationsalgorithm comput ing system-level metering",UTILIZE,USE
7407553,7751277,compare this to the upper bound on maximum load reduction fl ub as a function of time. we also illustrate the performance of the lightpath connectivity algorithm proposed by labourdette and acampora which executes a full network reconfiguration at each step. the algorithm in 5 uses a linear program to determine the lightpath connectivity pattern that carries the largest amount of single hop tr,UTILIZE,USE
93223350,88705103,"mc. this is then submitted to the dedicated algorithm for parametric mcs. in all settings, we reduce the state space prior to state elimination, by extending standard strong 9 and weak bisimulation lumping techniques (computing the quotient model for further analysis) to parametric mcs and mrms. a very important observation is that for parametric mdps we can apply the lumping on the encoded par",NOTUTILIZE,NOTALGO
21083642,22247686,niform and non-uniform networks. 1 introduction the backpropagation algorithm (bp) 1 is one of the most popular neural network learning algorithms. it has been used in a large number of applications . this algorithm is computation intensive and as a result there has been a great interest in developing parallel formulations of this algorithm for a variety of parallel computers. bp can be paralleli,NOTUTILIZE,MENTION
9487082,10048547,"o generate separate motion controllers serially for each subproblem. this time-consuming approach is similar to one proposed by cohen 5 in the context of the original spacetime constraints paradigm . 4. the existing algorithm works for 2d articulated figures only---generalizing to 3d would appear to be computationally formidable. 1 because this optimization problem is np-hard, there exists no po",NOTUTILIZE,MENTION
19896822,21112495,ical models of the measurements can be difficult to derive as it is in the case of spect. first analytic methods for the attenuation correction in spect were proposed two decades ago by bellini et al and tretiak and metz 4 ; both algorithms assumed that the attenuation coefficient was constant inside a patient s body and that the cross section of the body was convex. two more analytic methods we,NOTUTILIZE,MENTION
27426711,28136457,"on a small sketch 1 http: www.csie.ntu.edu.tw cjlin libsvmtools datasets multiclass.html news20matrix consisting of randomly sampled columns from a according to a certain probability distribution , but their used sketch matrix, unlike ours, contains many duplicate columns and consequently impairs the algorithm s time and space efficiencies. achlioptas and mcsherry proposed an alternative entry",NOTUTILIZE,NOTALGO
51383187,51196713,"on, the messages exchanged between connected nodes of the graph represent probability distributions. in cycle-free graphs, belief propagation can be viewed as an instance of the sum-product algorithm , allowing one to obtain an exact posterior marginal distribution for each unobserved variable, given a collection of observed variables. when the factor graph contains cycles, the same rules that def",NOTUTILIZE,MENTION
11006299,11754323,"en more than two agents detect the same event on the ground and there is a need to fuse them together. we propose an efficient and failure-resistant localized algorithm path reinforcement algorithm , in which each node learns routing decisions from past information delivery processes. the logic behind the algorithm is that relevant information is likely to be fused earlier if agents follow a pat",UTILIZE,USE
43212836,41696562,"corresponding limit theorems. in particular, we will use theorem 7 to obtain new central and non-central limit theorems for these multiple integrals, extending part of the results proved in 19 and in the framework of multiple wiener-it",NOTUTILIZE,NOTALGO
40606421,39143803,differences of corresponding individual atoms in two m-reps. these operations and their properties are explained in detail in 6 . we also extend the augmentation and prediction methods described in . we make use of augmentation to deal with a target object,UTILIZE,EXTEND
31420225,32028931,"labelling method to solve the generalized shortest path problem. ahuja, magnanti and orlin 1 developed a generalized network simplex algorithm to solve the generalized min-cost flow problem. oldham combined a dynamic programming approach similar to the bellman-ford algorithm with megiddo s parametric search technique to solve the single-source generalized shortest path problem. some stochastic",NOTUTILIZE,MENTION
10527764,11202860,"p processing. the constraint retraction algorithm described by (7),(4) and (5) will terminate, since variables only relax their domains (5), if they did not so before. this imposes a wave of markers ( ), which will always terminate, as we assume finite problems (def. 1). the following propagation (4) will also terminate as shown in the previous section. the resulting globally stable state with dom",NOTUTILIZE,MENTION
9427611,9981484,"ly due to an explicit encoding of sparsity. fourth, the algorithm handles missing extra nodes links, which is important in matching shapes, and is superior in this regard to other existing techniques . finally, the algorithm is stable under noisy conditions 6 . in graduated assignment 6 an energy (objective function)se(m ) is defined for each possible match m . graduated non-convexity is used t",NOTUTILIZE,MENTION
39779070,38323445,"dm because it is a provably efficient algorithm that can both guarantee the quality of the final mesh, and achieve scalability on conventional clusters of smps, at the scale of 100 or more processors . the main contribution of this paper is a set of algorithmic and systemic optimizations for adaptive and irregular parallel algorithms on smt processors. in particular, the paper provides a better un",NOTUTILIZE,MENTION
34492822,34432171,"an irreducible polynomial p in two variables, this procedure computes a holonomic equation satis ed by anyfunction y(z) solution of p (z;y(z)) 0. the algorithm used by gfun was pointed out by comtet , it can also be found in 4, pp. 276 278 : ( ) di erentiating p (z;y(z)) with respect to z yields y 0 (z) a(y; z) b(y; z), with a and b two polynomials. ( ) since p and b are relatively prime (p is",NOTUTILIZE,MENTION
56944784,56272862,"ximate center c, wealso550 discrete comput geom (2008) 40: 537 560 return the core set l whose existence should be viewed as the main contribution of this theorem. as suggested by sariel har-peled , the following is an alternative algorithm with an improved running time at the price of a larger core set. theorem 5.3 let 0 be sufficiently small. let l be a set of convex sets of dimension ,",NOTUTILIZE,MENTION
16306655,17438309,averaging l0 --- h loop filter fig 2. a general block diagram of a modulator with dac error. one common algorithm for reducing the effect of dac error is the data weighted averaging (dwa) scheme . the fundamental idea of dwa is to use all the elements at the maximum possible rate while ensuring that each element is used the same number of times. the dac elements are chosen in a rotating fashi,NOTUTILIZE,MENTION
56290651,55651746,these different measures simultaneously to ensure better segmentation performance with respect to different criteria. other commonly used tradeoffs include loss versus penalty in pattern recognition and image thresholding algorithms 50 . tuner is able to work with any segmentation technique controlled by a set of parameters and associated with a set of numerical quality measures. 2.1.4 finding,NOTUTILIZE,MENTION
6786459,7091240,"weight direction. this fact usually results in a trade o between the convergence speed and the stability of the training algorithm. for example, the delta-bar-delta method 8 or the quickprop method introduce additional problem dependent heuristic learning parameters to alleviate the stability problem. a common approach is to use heuristically chosen learning rate lower and upper bounds that wou",NOTUTILIZE,MENTION
15276024,16369444,"odel are evaluated, and their results can be seen in fig.7(g) (h).the experiments for mixture of gaussians are conducted using the implementation found in the intel open source computer vision library . the result of the proposed method can be seen in fig.7(i). comparing the generated background imageswith the ground truth image, we can see that the nonparametric model mrbm outperform the other mod",UTILIZE,USE
30538219,31250588,"from is denoted by map( ). the learning approach can thus be formulated as: argmax map( ) (11) the optimization problem can be cast as the multi-dimensional function optimization algorithm . the procedure works as follows: i, i 1,2,3,4 are taken as a set of directions. line search moves along the first direction while keeping the other unchanged, so as to maximize the map; then it m",NOTUTILIZE,MENTION
202364068,240196036,"muscle found in humanssarcomas as compared to xenograft models. we developed a strategy for isolating nuclei fromsthe heterogeneous sarcoma margins, using a technique called sparse decomposition (sd) ,swhich has been used in the image processing community for image compression,senhancement, and restoration. the sd image processing algorithm was first optimized throughsusing simulations of mouse tu",UTILIZE,USE
66189933,64955358,"the classical classifier system proposed by holland to real-world problems, and we have presented the results of evaluating this proposal. in recent years, the use of extended classifier system (xcs) has begun to spread 1, 3-5, 11 . as with traditional learning classifier system, xcs is a problem-independent and adaptive machine learning model and gives several advantages 10, 11, 23 . in the fu",NOTUTILIZE,MENTION
202826227,240857870,"is work, we develop and analyze a fully implicit hybrid high-order (hho) algorithm for problem (1) where the space discretization is based on the hho(k 1q variation proposed in 12 of the method of . the method hinges on hybrid degrees of freedom (dofs) located at mesh elements and faces that are polynomials of degree pk 1q and k, respectively. the nonlinear term in (1b) is discretized by mean",UTILIZE,USE
201652323,239174775,"algorithms parameters which is then followed by techniques to optimally trade them for each other. specifically, we consider des, idea, and gost encryption algorithms and use the source code given in for our analyses and experiments. the paper is organized as follows. we present a brief overview of the different block encryption schemes in section ii, the experimental setup to collect data that c",UTILIZE,USE
13318939,14289416,"ture space before. the second tool is used to generate multi-resolution mesh using edge length normalization technique. based on the mesh simplification algorithm used in computer graphics 10 13 15 17 , our algorithm has a number of significant modifications. in particular, our algorithm works on meshes representing curved and polygonal objects that contain holes and boundaries. furthermore, o",NOTUTILIZE,MENTION
18597194,19787146,"translates the trellis diagrams into closed analytic forms. the calderbank-mazo algorithm 50 , is applied to sttc to create the generator matrix of the code using simple linear algebra computations . using this generator matrix representation, an extensive computer search can be performed to find the best space-time trellis codes according to the rank determinant criteria 52 . it is noted, howe",NOTUTILIZE,MENTION
110479866,101724103,"b-l panel. positions of protein standards are shown in kilodaltons. 1096 flaspohler et al. mol. cell. biol. glycosomal proteins, including the two integral membrane proteins characterized previously , gim1 is very basic, with an isoelectric point of 9.67. as shown in fig. 5, gim1 has significant homology with the human peroxisomal integral membrane protein pex2 (paf1) (44), with 27 identity and",NOTUTILIZE,NOTALGO
10848895,11569213,"linear sigmoid codomain sigmoid1 sigmoid2 tanh differ in range 9 . gas seem to perform a superior global search than anns with back-propagation, although backpropagation will reach a better solution . this work reports on the integration of anns and gas, a genetic algorithm neural network (gann) system 9 , leading to tsf. anns will learn to forecast by backpropagation and better ann architecture",NOTUTILIZE,MENTION
65911391,64680445,"b), where z (j) t , 0, corresponds to the sign of x (j) l,t . such a reweighting term is often used in speech recognition systems to balance the language model and the acoustic model (e.g., ), and was used also in 17 . 21 we tuned all the standard parameters for each algorithm by cross-validation. for svm, this includes the ker-grosse et al. 157 (a) (b) figure 2: (a) convergence of coe",NOTUTILIZE,NOTALGO
141187792,125098321,"annel states. in 1999, torres andsco-workers obtained evidence that the transmembrane regions participate in the homo hetero-oligomericsassociation that is believed to be important for pore formation . the tm2 segment has beensidentified as responsible for ion permeation and trimerization because the region spanning residues 304sto 362 in this segment is critical for that association.srecently, ro",NOTUTILIZE,NOTALGO
8587040,9045223,"chieved the wide-spread use in practical applications that alpha-beta has. thirty years of research has found ways of improving the algorithm s efficiency, and variants such as negascout 42 and pvs are quite popular. interesting alternatives to depth-first searching, such as breadth-first and best-first strategies, have been largely ignored. in 1979 stockman introduced sss , which looked like a",NOTUTILIZE,MENTION
202026625,239710023,"according to the marginalsdistribution n i i s i txptxp 1 ),()1,( . set t t 1.sstep 5. if termination criteria are not met, go to step 2.swe use mutation settings according to recommendations .sthe decision as to how many iterations should be done andsevaluated can be based upon several factors such as terminationsconditions of an optimisation algorithm used, certain metricsfactor, a time",UTILIZE,USE
80860351,78558814,"tions and scienti c problems that suggest future research: hybrid intelligent systems. balance between interpretability and accuracy. sophisticated evolutionary algorithms. as david goldberg stated , the integration of single methods into hybrid intelligent systems goes beyond simple combinations. for him, the future of computational intelligence lies in the careful integration of the best cons",NOTUTILIZE,MENTION
4147166,4284487,"mport s mutual exclusion algorithms. as a demonstration of the approach given above to check progress properties of a shared memory parallel algorithm, we consider the well-known peterson s algorithm for mutual exclusion of two processes. this example is from kuup2000 where full details, and also further case studies, can be found. the cooperating processes p 1 and p 2 share two boolean variabl",NOTUTILIZE,MENTION
9361283,9908436,"he first program for gaussian mixture modelling, although many statistical and machine learning approaches to this problem have been developed since (e.g., mclachlan et al. 23, 22 , d. fisher s cobweb ). discussions of early alternative algorithms for gaussian mixture modelling have been given by boulton 3 . 6.1 comparison with autoclass ii like snob, autoclass ii 10 assumes 6 a prior distributio",NOTUTILIZE,MENTION
29168152,29845099,"or each control point in a program yabsman maintains a finite partition over the set of states. each partition is represented by a predicate, which is a z3 formula. yogi implements the dash algorithm . the dash algorithm simultaneously maintains a forest of test runs and a region-graph abstraction of the program. tests are used to find bugs and abstractions are used to prove their absence. during",NOTUTILIZE,MENTION
1836050,1944338,"g would compute the best morph from one object to the other based upon the skeletons. the question of computing the best skeletal graph from a 3d object is also still and open area of investigat . in addition, we have been investigating other, more exact, skeletonization algorithms and preliminary results are available on the web site 35 . the skeletons are computed using the potential field",NOTUTILIZE,MENTION
12476366,13367691,rly. on the other hand they are also meaningful for any ga user e.g. to tune parameters or to identify performance problems. 1 introduction genetic algorithms (gas) developed in 1975 by j. h. holland are a heuristic optimization technique based on the natural evolution process. although they represent a very strong simplification of the complex processes observed in nature we commonly subsume wit,NOTUTILIZE,MENTION
6705416,7005482,", we do not consider a new heuristic unless there is massive evidence of its coverage in the data. to measure the coverage we use the foil gain measure, as introduced by the foil inductive algorithm ( ). let h 0 be the new heuristic and h 1 a heuristic that is already in the seed set. let p 0 be the number of positive coreference examples of h new (i.e. the number of coreference relations produced",UTILIZE,EXTEND
99624084,93663263,"work, we mention two: akbary extended it to weight k 2 with an error term of ok(n 1 2(logn)k 1) ak , and kamiya further allowed composite n and l(1 it, h ) with an error term of ot,k(n k 4) . the method of duke uses the petersson trace formula. another approach, based on the eichler-selberg trace formula, was found by royer (see",NOTUTILIZE,NOTALGO
84120558,81299146,is the set of leaves of s. it is easy to see that submodular set cover is a special case of the submodular tree coverage problem when the tree t is a star. theorem 2 (calinescu( and zelikovsky 2005) there is a polynomial o log 1 ) n. log k -approximation algorithm for polymatroid steiner tree on trees with n nodes and k maxj uf( j ). the submodular tree coverage problem is a generalization o,NOTUTILIZE,MENTION
27979253,28689312,"ropriate channel quality of service parameters by the60 chapter 8. collective operations extensions implementation. the implementation is also free to select one of several algorithms (polyalgorithm ) to accomplish a given operation. we will consider in the future a single operation to allow creation, deletion, and modi cation of all channels (point-to-point and collective) over a single communic",NOTUTILIZE,MENTION
236624404,199891795,"or chip-multiporcessors. it includes applications in recognition, mining and synthesis (rms), and the applications mimic large-scale multithreaded commercial programs using posix threads 15 , openmp , and intel threading building blocks (tbb) 20 . we used all available parallel implementations and compiled them with no modification using vendor compilers with different optimization flags. 3.1.4",NOTUTILIZE,NOTALGO
95156110,90204153,"ation creates confusion about trust itself. simply, many people refer to trust, although they mean different things 11 . research has addressed this problem by seeking for a general account of trust , 9 , 10 , 12 , 13 , which",NOTUTILIZE,NOTALGO
12810495,13731998,"while keeping the class label unchanged. recently, designing invariant classification algorithms has become a topic of increasing interest. one classical invariant algorithm is tangent distance (td) ( ; simard et al., 2001). td assumes there is a sample manifold generated by certain transformations, which can be approximated by the first-order taylor expansion. the transformation, which td consider",NOTUTILIZE,MENTION
54885359,54367624,which includes pos tagging. medpost s pos tag set is based on the penn treebank s pos tag set. medpost was run using the following command: medpost -text. we implemented the adapted viterbi algorithm to choose a best-path (tokenization) from the token lattice. we created two variants of the algorithm s hidden markov model (hmm) 1 . these variants were a zero order and first order hmm. the zero o,UTILIZE,EXTEND
46079902,45285612,"has been shown to offer better performances over classical computation, ranging from the square-root improvement in an unstructured search 2 to the exponential gain in the factorisation of integers . however superior in reducing the complexity of hard computation, these quantum algorithms and all the others discovered so far are only applicable to the classically computable functions. that leave",NOTUTILIZE,MENTION
78574603,76582824,"e, the red search is guaranteed to find a cyan state and report a counterexample. 4 scc-based algorithms an efficient algorithm for determining sccs that works on-the-fly was first proposed by tarjan . however, for model-checking purposes tarjan s algorithm was deemed unsuitable because it used more memory than nested dfs while offering no advantages. more recent innovations by geldenhuys valmari",NOTUTILIZE,MENTION
51030147,50844807,"nterval. registration and measurements all the images were transferred to a separate workstation. to compensate for breathing motion we used a registration algorithm proposed by c. chefd hotel et al. . registration was performed pair wise between all the images and an arbitrary reference image. for each pair 13 , this algorithm finds a deformation that maximizes the local cross-correlation betwee",UTILIZE,USE
57203167,56533070,"produce the query with higher probability have higher ranks. this difference explains why the kl-lm model favors the document containing query terms in sequence. in past research experiments in trec , the okapi bm25 has been regarded as a robust state-of-art algorithm in ir research. in the aclia2 ir4qa task, it does not perform well. through our observation, for those queries containing chinese",NOTUTILIZE,MENTION
41921321,40319037,"igence. in particular, it is much harder than chess, in spite of the fact that it is fully observable and has very intuitive rules. currently, the best algorithms are based on monte-carlo tree search , 2 , 3 ; they reach the professional level in 9x9 go (the smallest, simplest form) and strong amateur level in 19x19 go. during fuzz-ieee 2009, in jeju island, games were played between four of the",NOTUTILIZE,MENTION
44590997,43450923,"tude is free of those divergence. but the soustraction of two bubbles compensate and those divergence disappear. we can extend those results to the six-photon amplitudes. all the results are given in . 6 conclusion in this paper, we suggest a way to decompose a one-massless-loop feynman diagram. as the other methods of reduction, we decompose an amplitude like a linear combination of scalar integr",NOTUTILIZE,NOTALGO
38739637,37342177,"associated with category and hierarchy (lin et al., 2006). such a logical structure leads to several paradoxes (barlow, 1972; pribram 1971; 1991) which are similar to paradoxes of logic and physics ( ; tipler and barrow, 1998). instantaneously learned working memory the theory of feedforward neural networks trained by the backpropagation algorithm was another area of intense research in the 1980s.",NOTUTILIZE,MENTION
19623710,20833058,"table size) and reduces accuracy of routing with distance. routing efficiency decreases and delays increase, however, with dynamics of mobility, and routing table size grows linearly with network size . cedar 40 uses a simple approximate algorithm was proposed for building a core graph consisting of the minimum dominating set of nodes. the mechanism was designed for a network of small (10s of node",NOTUTILIZE,MENTION
80797363,78505349,"v r, for d 0. 5. normalized gradient flow and its discretization various algorithms, e.g. imaginary time method 15, 1, 2 , sobolev gradient method 25, 24 , finite element approximation , iterative method 14 etc., for finding the minimizer of the minimization problem (3.1) have been studied in the literatures. perhaps one of the more popular techniques for dealing with the normaliz",NOTUTILIZE,MENTION
7363295,7705778,the viewing direction such surfaces are handled by precomputing the effects of the photons hits in the preprocessing phase and displaying the surface using a gouraud shaded mesh or textured surfaces . 3 implementation in the following a few noteworthy details of the implementation are described for each phase. the scenes are specified using the mgf file format 17 . ward s surface model 15 is u,NOTUTILIZE,NOTALGO
112418167,103158058,"using a mean of 0.8 0.3 (sd). best conditions occurred when this value was 0.6 and the worstswhen the value was 0.4. variation in breeding frequency has been recorded for this species (craig, 1986;s ) while adverse environmental conditions have been documented to coincideswith a decline in the population density of the species (goldingay, 1992).ssensitivity analysissbecause the baseline parameter",NOTUTILIZE,NOTALGO
39046900,37635505,"nd zj yjkj wj, for all j . it is easy to see that this transformation preserves the value of the objective function. the lemma follows by solving this lp in time poly( ), for example, using . the algorithm. the collision count of si, thesamplesin an interval i, is defined to be coll(si) def ( ) occ(i,si ) i i . 2 the following lemma relates the collision count to the l2norm 3, 2 : l",NOTUTILIZE,MENTION
30791869,31497550,"case. note that steps of classic narrowing strategies (e.g., 14, 35 ) are defined as a variable instantiation followed by the reduction of some subterm, whereas more recent lazy narrowing strategies manipulate equation systems in the style of martelli and montanari s unification algorithm 19 and always reduce outermost function symbols instead of subterms. thus, we present, for the first time,",NOTUTILIZE,MENTION
201900238,239525261,"on adopts wirelesshart networks to collect process data for automation control. in order to integrate colloc with deltav system, we first connect the deltav explorer with our wireless network manager and wireless gateway through a tcp ip connection as shown in figure 4.7. we then implement the localization algorithm in deltav explorer. periodically, the deltav explorer gets rssis and toa measurem",UTILIZE,USE
28203108,28910436,"randomness and computation, emphasizing pseudorandomness and cryptography, see oded goldreich s essay gol06 . mitzenmacher and upfal have an excellent introductory text on probability and computing targeting advanced undergraduates. at a similar level, there are highquality introductory texts in algorithm design kt05 , cryptography kl08 , and the theory of computation sip06 . vadhan has an e",NOTUTILIZE,MENTION
17840095,19021485,"11 and gaston 33 2 . as free tree databases are graph databases, we also include graph mining algorithms in our experimental results; more precisely, we consider the breadth-first graph miners fsg and acgm 21 , and the depth-first graph miner gspan 45 . here we also use two metrics: the total running time and the memory usage. except when stated otherwise, experiments were done on a 2.8ghz i",UTILIZE,USE
31180235,31845809,"e first related problem is that of finding the candidate key(s) of a base or derived relation, which (obviously) relies on the determination of transitive functional dependencies. lucchesi and osborn were one of the first to study this problem. their approach utilized beeri and bernstein s transitive closure algorithms (using derivation trees) for determining candidate keys of a set of relations.",NOTUTILIZE,MENTION
3097556,3208263,"s multiple descriptions of the source data, each exactly filling one packet 2 . recently, the generalized mdc framework has received considerable attention and many new algorithms have been proposed . in this work, we concentrate on networks which do not provide preferential treatment to packets and instead erase them randomly. usually, however, data vary in importance. high magnitude, low freque",NOTUTILIZE,MENTION
17939188,19123666,"x(x) f(x) (1.1) often plays an important role, where x(x) v x x(v) for any x v . linear optimization problems over base polyhedra are efficiently solvable by the greedy algorithm of edmonds . thus gr tschel, lov sz, and schrijver 14 assert that the submodular function minimization, which is equivalent to the separation problem, is solvable in polynomial time by the ellipsoid method. la",NOTUTILIZE,MENTION
74346669,73097236,"term, 2 k, provided better predictions with well-behaved residuals. these models were fit using a quasi-likelihood extension of the iteratively reweighted least-squares algorithm (wedderburn 1974; ) in glim4 (francis et al. 1993) and a user-supplied macro (available from first author) to enable an iterative fit of the additional parameter, k. there are now several software packages that, with t",NOTUTILIZE,MENTION
51032188,50846764,"sufficient to predict the dynamic behaviour of metabolism 18 . recently, this approach was extended to allow the prediction of dynamic behaviour. this extension, dynamic flux balance analysis (dfba) , provides optimal time evolution based on pre-defined constraints, including kinetic rate equations. however, this extension was not intended to reduce the masses of information necessary for develop",NOTUTILIZE,NOTALGO
12654760,13562876,"re very difficult to infer using vision (the species of the flower, say). we exploit this phenomenon, and extend a method for organizing image databases using both image features and associated text ( , using a probabilistic model due to hofmann 2 ). by integrating the two kinds clustering art of information during model construction, the system learns links between the image features and semantic",UTILIZE,EXTEND
8332455,8767681,"the vq is replaced by tsvq. in this extension, we use and extend the methods and analysis of 19 . with this extension, we will be able to treat the performance of the wtsvq algorithm of 4 5 6 , analytically including compression of the wavelet coefficients. acknowledgement: the authors would like to thank the annonymous referee for the careful and constructive suggestions made and for sugge",NOTUTILIZE,MENTION
80558096,78328903,"ng pr configured to perform knearest neighbours (k-nn) classification using an implementation from weka 4 . whilst space constraints preclude full details of the implementation (which can be found in ) the algorithm is configured to use the following features for learning: pos tags both 1-gram and 2-gram, emoticons, hashtags and the language of the tweet. whilst it may seem strange that the words",NOTUTILIZE,MENTION
4697426,4853167,"mation gives all zeros inside 4 . by carefully selecting an order for the long ar model and by using the burg estimation method, the performance of durbin s algorithm has been much improved recentl . it now yields satisfactory ma models, also for finite or small samples. ar modeling is the backbone of time series analysis in practice. for a few observations, the best ar model order is often grea",NOTUTILIZE,NOTALGO
202571408,240491235,18 . at the first step of our algorithm we set the number of the data parts. we choose this number to be the same as the intrinsic dimension of the data manifold. we use the k-nn method described in to estimate the intrinsic dimensionality. in this method the dimension is estimated from the length of the minimal spanning tree on the geodesic nn (nearest neighbour) distances computed by the isoma,UTILIZE,USE
1648043,1743883,r system uses a network of eight calibrated and synchronized cameras. we first build detailed kinematic models of the subjects based on our algorithms for extracting shape from silhouette across time . these models are then used to capture the motion (joint angles) of the subjects in new video sequences. finally we describe an image-based rendering algorithm to render the captured motion applied t,UTILIZE,USE
13638164,14633213,"sons: the first is that any suitable method for key exchange could possibly be used for it. sending a shared key by secure e-mail 13 , using an implementations of diffiehellman key exchange protocol , by sms messages or by traditional mail should be equally feasible in order to obtain as much flexibility as possible. second, many of these tools can be used at the same time and replaced at any mom",NOTUTILIZE,NOTALGO
66462108,65225718,"the image which results from mapping the face onto the reference face. 2 2d morphable face model our algorithm is based on the morphable face model introduced by beymer et al. 1 , beymer and poggio , poggio and vetter 8 and developed further by bianz and vetter 3 , vetter and troje 12 . on the assumption that the pixelwise correspondence on a facial image has already been established, a give",UTILIZE,EXTEND
